dataset,seed,n_labeled,treatment,control,treatment_method,control_method,metric,delta
spambase,2,100,0.8652211262181937,0.8695533043040374,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.004332178085843741
spambase,2,250,0.8952723718119613,0.9013966645931456,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.006124292781184315
spambase,2,500,0.9129787612192304,0.9084318255872508,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.0045469356319796095
spambase,2,50,0.7388918510619391,0.8056740424775615,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.06678219141562236
steel-plates-fault,0,100,0.262650929317596,0.3022927689594356,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.039641839641839594
steel-plates-fault,0,250,0.2965269298602632,0.5126701509063665,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.21614322104610328
steel-plates-fault,0,500,0.5562492349616409,0.7138216773711761,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.15757244240953516
steel-plates-fault,0,50,0.2518925518925519,0.2623931623931624,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.010500610500610519
steel-plates-fault,1,100,0.2436440103106769,0.2603581603581603,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.01671415004748339
steel-plates-fault,1,250,0.2622089411563095,0.464101574768868,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.2018926336125585
steel-plates-fault,1,500,0.5446607972923763,0.644864719426123,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.10020392213374674
steel-plates-fault,1,50,0.2408221408221408,0.3397825046947854,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.09896036387264459
steel-plates-fault,2,100,0.2630229419703104,0.3019671686338352,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.03894422666352482
steel-plates-fault,2,250,0.3651821862348178,0.3534213917985848,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.011760794436233013
steel-plates-fault,2,500,0.4461438496526216,0.7009309276539852,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.25478707800136363
steel-plates-fault,2,50,0.2648622981956315,0.2991452991452991,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.034283000949667575
adult,0,100,0.5,0.769963389444653,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.26996338944465303
adult,0,250,0.7587753439427161,0.7477851264424262,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.010990217500289834
adult,0,500,0.762758409589495,0.7427454336381738,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.020012975951321232
adult,0,50,0.5,0.5,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.0
adult,1,100,0.5,0.767613512809435,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.267613512809435
adult,1,250,0.6269515585588727,0.7373341154360061,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.11038255687713339
adult,1,500,0.7384419695127307,0.7348604595987102,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,0.0035815099140205087
adult,1,50,0.5,0.7372150560174995,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.23721505601749948
adult,2,100,0.649308079728426,0.7322174383570365,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.08290935862861049
adult,2,250,0.704864508252081,0.7277509690233697,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.02288646077128864
adult,2,500,0.7386343870307714,0.7498584352720248,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.011224048241253337
adult,2,50,0.5,0.7312289314904996,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.2312289314904996
jannis,0,100,0.3358759215235119,0.3827579016156534,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.04688198009214145
jannis,0,250,0.3616286870712853,0.3822340788844102,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.020605391813124874
jannis,0,500,0.3861373111035807,0.3948435614003568,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.00870625029677613
jannis,0,50,0.3223421398977897,0.3309267524317385,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.008584612533948821
jannis,1,100,0.3320015451852258,0.3622395819298558,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.030238036744629992
jannis,1,250,0.3587592650726635,0.3704928613280674,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.011733596255403933
jannis,1,500,0.3855098887354769,0.3872207448125191,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.0017108560770421888
jannis,1,50,0.2871332215542274,0.3254833615364209,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.0383501399821935
jannis,2,100,0.3154774588930695,0.3392005038021536,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.023723044909084112
jannis,2,250,0.3299179101096598,0.37555712219597,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.045639212086310166
jannis,2,500,0.3341130576381658,0.3702211017814123,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.03610804414324653
jannis,2,50,0.2543903479716959,0.2818176178439197,geometric_attention_ssl,unlabeled_attention_ssl,metric_balanced_accuracy,-0.02742726987222377
MagicTelescope,0,100,0.5145739910313901,0.4874172149302259,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.027156776101164237
MagicTelescope,0,250,0.771533210405915,0.4870635258347608,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.28446968457115424
MagicTelescope,0,500,0.8081268480027932,0.7592913852610753,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.048835462741717905
MagicTelescope,0,50,0.500373692077728,0.4878627358988067,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.012510956178921284
MagicTelescope,1,100,0.6962147083747031,0.5229343283907782,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.17328037998392487
MagicTelescope,1,250,0.7678835753694186,0.7561663738957445,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.011717201473674166
MagicTelescope,1,500,0.7462849006579162,0.7467867936674195,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.0005018930095033181
MagicTelescope,1,50,0.5042497245043807,0.387405031295575,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.11684469320880564
MagicTelescope,2,100,0.7201173629522947,0.585729145072538,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.13438821787975663
MagicTelescope,2,250,0.7364534348757451,0.719351794267509,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.017101640608236157
MagicTelescope,2,500,0.7686864223393306,0.7439081826745079,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.024778239664822732
MagicTelescope,2,50,0.5,0.5903998414309043,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.09039984143090429
bank-marketing,0,100,0.5,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0
bank-marketing,0,250,0.5,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0
bank-marketing,0,500,0.5797614383301393,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.07976143833013927
bank-marketing,0,50,0.5,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0
bank-marketing,1,100,0.5,0.652160182194166,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.15216018219416605
bank-marketing,1,250,0.5,0.6586250448324067,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1586250448324067
bank-marketing,1,500,0.555459669773074,0.6609537258541239,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.10549405608104989
bank-marketing,1,50,0.5,0.5953593872253387,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.09535938722533865
bank-marketing,2,100,0.5,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0
bank-marketing,2,250,0.557350028941316,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.05735002894131602
bank-marketing,2,500,0.6267711907842327,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.1267711907842327
bank-marketing,2,50,0.5,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0
electricity,0,100,0.6818347193347194,0.4970467157547695,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.1847880035799499
electricity,0,250,0.6644090491405927,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.16440904914059273
electricity,0,500,0.7503876950185675,0.4971085326790024,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.2532791623395651
electricity,0,50,0.5246919120241268,0.5164122065128777,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.008279705511249125
electricity,1,100,0.5271089761861574,0.5013649555595864,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.025744020626570996
electricity,1,250,0.7070418969747829,0.5,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.20704189697478292
electricity,1,500,0.7288561701313379,0.4999041227229147,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.22895204740842318
electricity,1,50,0.6331128920055094,0.5051960849779642,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.12791680702754515
electricity,2,100,0.6788563196281316,0.6673243362840678,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.011531983344063801
electricity,2,250,0.7110101897014649,0.6662836143540841,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.04472657534738078
electricity,2,500,0.7390211049607023,0.6605373811749651,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0784837237857372
electricity,2,50,0.5015592515592515,0.5701113551784693,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.06855210361921782
phoneme,0,100,0.7086168596297091,0.6357602358498357,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.07285662377987345
phoneme,0,250,0.7169554230597717,0.6273039952433647,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.089651427816407
phoneme,0,500,0.6915020562538193,0.6486469189224899,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.042855137331329396
phoneme,0,50,0.5002683865426859,0.6169174360414224,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.11664904949873645
phoneme,1,100,0.5841990519761507,0.6410288701339455,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.056829818157794754
phoneme,1,250,0.7251948899202272,0.6365323632880242,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.08866252663220298
phoneme,1,500,0.7557847622508134,0.6147373115100665,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.14104745074074687
phoneme,1,50,0.5361599253472509,0.6724858374485936,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1363259121013427
phoneme,2,100,0.7841573488364411,0.6885312236774737,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0956261251589674
phoneme,2,250,0.7508505788891275,0.6314990833567311,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.11935149553239643
phoneme,2,500,0.7291215914909079,0.6281091548714222,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.10101243661948578
phoneme,2,50,0.5,0.7277280459808082,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.2277280459808082
satimage,0,100,0.5887816233037492,0.6873086912743821,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.09852706797063293
satimage,0,250,0.7312114959287773,0.6804091237195253,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.05080237220925199
satimage,0,500,0.7411687411601798,0.6491803025197876,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.09198843864039219
satimage,0,50,0.5518304009663884,0.6739247172177038,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1220943162513154
satimage,1,100,0.5385848699996946,0.6369371860798319,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.09835231608013728
satimage,1,250,0.6869673408824531,0.6770382976784095,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.009929043204043642
satimage,1,500,0.7601360282449369,0.6781247827162741,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.08201124552866279
satimage,1,50,0.467774809321224,0.6158638339168744,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.14808902459565038
satimage,2,100,0.6303898636187056,0.6679683376747402,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.03757847405603454
satimage,2,250,0.7422944351307211,0.6850614633410824,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.05723297178963871
satimage,2,500,0.7741306906779473,0.6766505163359396,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.09748017434200762
satimage,2,50,0.6024458592064972,0.7095504375337333,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.10710457832723608
segment,0,100,0.5670995670995671,0.5909090909090909,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.023809523809523836
segment,0,250,0.7554112554112553,0.6233766233766235,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.13203463203463184
segment,0,500,0.8896103896103896,0.7012987012987013,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.18831168831168832
segment,0,50,0.632034632034632,0.577922077922078,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.054112554112554
segment,1,100,0.435064935064935,0.6709956709956709,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.23593073593073594
segment,1,250,0.7619047619047619,0.696969696969697,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.06493506493506485
segment,1,500,0.8852813852813853,0.712121212121212,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.1731601731601733
segment,1,50,0.3744588744588745,0.6515151515151515,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.277056277056277
segment,2,100,0.5476190476190476,0.7034632034632036,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.155844155844156
segment,2,250,0.8203463203463203,0.7272727272727273,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.09307359307359298
segment,2,500,0.867965367965368,0.696969696969697,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.17099567099567103
segment,2,50,0.5194805194805194,0.6428571428571429,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.12337662337662347
spambase,0,100,0.8488921472792441,0.8705604431410883,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.021668295861844156
spambase,0,250,0.8912734381942593,0.9026555881394592,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.011382149945199926
spambase,0,500,0.9099573447080778,0.8863414200657602,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.023615924642317543
spambase,0,50,0.5450398412275245,0.8636882016647413,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.3186483604372168
spambase,1,100,0.8797728013270535,0.8153455374862999,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.06442726384075359
spambase,1,250,0.8968645398264167,0.8377321603128055,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.059132379513611166
spambase,1,500,0.9192511626529224,0.840138925916052,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0791122367368704
spambase,1,50,0.6982656476791373,0.7998459670013922,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.10158031932225486
spambase,2,100,0.8652211262181937,0.8761219230427442,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.010900796824550474
spambase,2,250,0.8952723718119613,0.8889999703782695,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.006272401433691788
spambase,2,500,0.9129787612192304,0.8758553274682307,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.03712343375099969
spambase,2,50,0.7388918510619391,0.7871678663467521,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.048276015284812956
steel-plates-fault,0,100,0.262650929317596,0.2963294097066026,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.033678480389006615
steel-plates-fault,0,250,0.2965269298602632,0.2748609415276082,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.021665988332654984
steel-plates-fault,0,500,0.5562492349616409,0.2609008275674943,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.29534840739414664
steel-plates-fault,0,50,0.2518925518925519,0.2929924462662558,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.04109989437370393
steel-plates-fault,1,100,0.2436440103106769,0.3983271798747989,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.15468316956412198
steel-plates-fault,1,250,0.2622089411563095,0.2492877492877492,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.012921191868560306
steel-plates-fault,1,500,0.5446607972923763,0.2468186134852801,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.29784218380709615
steel-plates-fault,1,50,0.2408221408221408,0.3551834408977266,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.11436130007558579
steel-plates-fault,2,100,0.2630229419703104,0.4043181315111139,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1412951895408035
steel-plates-fault,2,250,0.3651821862348178,0.3099308099308099,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.05525137630400789
steel-plates-fault,2,500,0.4461438496526216,0.2779677113010446,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.16817613835157702
steel-plates-fault,2,50,0.2648622981956315,0.3883380102678348,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.12347571207220331
adult,0,100,0.5,0.6908724508420152,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1908724508420152
adult,0,250,0.7587753439427161,0.6880974195561814,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.07067792438653464
adult,0,500,0.762758409589495,0.6602362781214202,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.10252213146807487
adult,0,50,0.5,0.5809459286628887,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.08094592866288874
adult,1,100,0.5,0.6242266893630698,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.1242266893630698
adult,1,250,0.6269515585588727,0.5029267262809867,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.12402483227788608
adult,1,500,0.7384419695127307,0.6518983775341065,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.08654359197862416
adult,1,50,0.5,0.5461234805894296,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.04612348058942961
adult,2,100,0.649308079728426,0.6861006920929466,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.03679261236452058
adult,2,250,0.704864508252081,0.5757798953105957,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.12908461294148532
adult,2,500,0.7386343870307714,0.6647680186083799,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.07386636842239158
adult,2,50,0.5,0.6605646196504851,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.16056461965048507
jannis,0,100,0.3358759215235119,0.391664241305152,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.05578831978164006
jannis,0,250,0.3616286870712853,0.393293612040698,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.0316649249694127
jannis,0,500,0.3861373111035807,0.3488131748883241,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.0373241362152566
jannis,0,50,0.3223421398977897,0.350866124539941,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.02852398464215128
jannis,1,100,0.3320015451852258,0.3400912241779787,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.008089678992752924
jannis,1,250,0.3587592650726635,0.3284246526987785,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.03033461237388496
jannis,1,500,0.3855098887354769,0.3662898535962037,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,0.019220035139273228
jannis,1,50,0.2871332215542274,0.3035531288423321,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.016419907288104718
jannis,2,100,0.3154774588930695,0.3683966418097893,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.05291918291671982
jannis,2,250,0.3299179101096598,0.3606519026636414,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.03073399255398157
jannis,2,500,0.3341130576381658,0.3346811992414261,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.0005681416032602971
jannis,2,50,0.2543903479716959,0.32482499147582,geometric_attention_ssl,embedding_alignment_ssl,metric_balanced_accuracy,-0.0704346435041241
