method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
rpl_lr,250,0.7269337203524971,0.20393967777916155,3,0.6892528302619002,0.20624529990754606,3,0.6875760231382135,0.21497860750541525,3,0.6875760231382135,0.21497860750541525,3,0.8960731065892068,0.08304253105859699,3,0.7558637860447227,0.23254288311345928,2,1.0475670496622722,0.8053531457513259,3,0.5780666666666666,0.5131156432358432,3,,,0,,,0
rpl_lr,500,0.7578784180777909,0.1454623193789543,3,0.7208325712545148,0.16792746173422574,3,0.7198184558375688,0.16798155549535596,3,0.7198184558375688,0.16798155549535596,3,0.9031770544497393,0.094590674103425,3,0.7377045054212926,0.254695757766563,2,0.7825382351875305,0.5389839170538517,3,0.6518999999999999,0.6061522168564593,3,,,0,,,0
self_training_catboost,50,0.6199323711674323,0.3120832953409249,3,0.5722403714114248,0.2939106107615008,3,0.5618820233603902,0.3100038858781363,3,0.5618820233603902,0.3100038858781363,3,0.852213276231332,0.05984482733512721,3,0.7549766540958827,0.21232639217695354,2,1.260410414658211,1.3840464776192254,3,3.736666666666667,2.5858573555657194,3,433.6666666666667,751.132700215703,3,0.1194674012855831,0.20692360887484934,3
self_training_catboost,100,0.7116546356589303,0.19482688843274054,3,0.6738351749420438,0.19187234778530554,3,0.6759382929642301,0.19405787562446988,3,0.6759382929642301,0.19405787562446988,3,0.8913501772746999,0.05164811366559894,3,0.7602926701978849,0.23827715871043814,2,1.0859550335274113,1.1781992612288459,3,4.766333333333333,3.3667814457332,3,477.3333333333333,826.7655854795441,3,0.13333333333333333,0.23094010767585033,3
self_training_catboost,250,0.7614604004683269,0.1428564398585575,3,0.7335539397574075,0.13743666509702876,3,0.7378007658722477,0.1411113027554991,3,0.7378007658722477,0.1411113027554991,3,0.9189412051031178,0.05167389869030057,3,0.7925857945187921,0.2083518955232895,2,0.8881744201906411,0.930420042800565,3,5.2615,2.4485439836768297,3,707.3333333333334,686.9944201617167,3,0.1947131516490711,0.20020952099352607,3
self_training_catboost,500,0.8161463297043694,0.11466663399927178,3,0.792623901559776,0.12187792208717119,3,0.796821219552486,0.1194390741544973,3,0.796821219552486,0.1194390741544973,3,0.9402562785710874,0.053100093081792046,3,0.8468659262815236,0.1647906440707273,2,0.7032479753778887,0.7226579723095609,3,6.357066666666667,2.615432611124464,3,674.0,639.396590544554,3,0.19872700322608772,0.2000121535366268,3
self_training_lightgbm,50,0.5894157687165843,0.2647732554510528,3,0.5095996365029619,0.22710321692813681,3,0.4777560754403283,0.24677729695809936,3,0.4777560754403283,0.24677729695809936,3,0.6800951297649128,0.16769582071568917,3,0.5059417037673307,0.30079574387040675,2,2.4586270547181517,3.303657188910771,3,76.83176666666667,131.88296749805613,3,1503.3333333333333,2603.8497140452123,3,0.09425287356321839,0.1632507657708597,3
self_training_lightgbm,100,0.7073735705033107,0.18042334501262725,3,0.69111846078264,0.17100660257445935,3,0.684896856942755,0.1798428989177618,3,0.684896856942755,0.1798428989177618,3,0.8712398019189974,0.0460224966343253,3,0.7617577470506103,0.20715888713021857,2,2.1368677992576526,1.4097243590622242,3,63.280499999999996,72.6167386877158,3,3254.3333333333335,2381.5617424986767,3,0.4475918644124542,0.06107744518341126,3
self_training_lightgbm,250,0.7849779639802157,0.13911126389828157,3,0.7698974551615,0.13398246334999894,3,0.7691158150198335,0.13805139257565419,3,0.7691158150198335,0.13805139257565419,3,0.9179679268863481,0.048337309068526464,3,0.8128532520656568,0.19889942417953693,2,1.406100833080054,0.9016745494415949,3,74.4177,86.34360148447595,3,3221.0,2411.832705641086,3,0.4524456209009038,0.06191513317648782,3
self_training_lightgbm,500,0.8268090012130026,0.11921816942124636,3,0.8144971037476539,0.12135369055878378,3,0.8134594364377667,0.12000227452901069,3,0.8134594364377667,0.12000227452901069,3,0.9441499378764217,0.04553537790199694,3,0.8642317426608623,0.1492441963550878,2,1.0111817154139093,0.6768390554913953,3,125.74393333333332,163.91349677904296,3,3139.6666666666665,2482.12335175618,3,0.4545023384726823,0.05837513628921512,3
