timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-06-29T09:27:57.485570+00:00,spambase,44,random_forest,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,1.5891,success,,0.9250814332247556,0.9126603276163392,0.920005488301484,0.3015742787940277,0.9593614542294896,0.9516275883387296
2026-06-29T09:27:59.086077+00:00,spambase,44,random_forest,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.5279,success,,0.9315960912052116,0.9218874966675552,0.9273765671994862,0.2515497008170229,0.9715285800329788,0.9612921392019658
2026-06-29T09:28:01.625236+00:00,spambase,44,random_forest,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.9008,success,,0.9391965255157436,0.9353801949109868,0.936218836565097,0.2218766954373099,0.979346248407832,0.9680046850925158
2026-06-29T09:28:04.533454+00:00,spambase,44,xgboost,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,13.829,success,,0.8621064060803475,0.8553941171243225,0.8555650912234125,0.3465329110622406,0.921761604312924,0.8980456727714806
2026-06-29T09:28:18.371637+00:00,spambase,44,xgboost,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,2.8812,success,,0.8555917480998915,0.8524245386415474,0.8498567735624956,0.3610012233257293,0.9262122693207736,0.9017515555790976
2026-06-29T09:28:21.261610+00:00,spambase,44,xgboost,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,4.1609,success,,0.9098805646036916,0.89722740602506,0.9038865090571214,0.2644012570381164,0.9567325256474816,0.9470420568888972
2026-06-29T09:28:25.429955+00:00,spambase,44,xgboost,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,3.4825,success,,0.9337676438653636,0.9352320862584792,0.9312573033226677,0.1894601136445999,0.9771764566485972,0.963046961722241
2026-06-29T09:28:28.920157+00:00,spambase,44,lightgbm,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,3.6232,success,,0.7752442996742671,0.7413504546935632,0.7501274612471935,0.4978795844651654,0.8317559761841287,0.7186364140101472
2026-06-29T09:28:32.550760+00:00,spambase,44,lightgbm,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,6.8352,success,,0.8295331161780674,0.8241802186083711,0.8224463859231199,0.5601435703833367,0.900031596512535,0.8740144750850133
2026-06-29T09:28:39.395716+00:00,spambase,44,lightgbm,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,13.6517,success,,0.9066232356134636,0.8964646464646464,0.9010271405008248,0.4164245335024745,0.960642594073679,0.9498585299774462
2026-06-29T09:28:53.059536+00:00,spambase,44,lightgbm,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,12.6618,success,,0.9402823018458196,0.9430151959477472,0.9381242693826596,0.2899125341918622,0.9825429268244518,0.9671005319692766
2026-06-29T09:29:05.729752+00:00,spambase,44,catboost,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,2.2453,success,,0.8490770901194354,0.8412719571077343,0.8417637265044738,0.4109858478124776,0.9194585147664328,0.8989813587124722
2026-06-29T09:29:07.982706+00:00,spambase,44,catboost,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,2.5757,success,,0.8794788273615635,0.8682869753250986,0.8723256781109929,0.3989695319292362,0.925521095609072,0.9170129694767984
2026-06-29T09:29:10.571046+00:00,spambase,44,catboost,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,3.7675,success,,0.9239956568946796,0.9141710358719156,0.9193520140105078,0.237902962753154,0.9677913050347068,0.9575075513991008
