timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision,best_epoch,best_val_loss,epochs_trained,final_train_loss,finetune_epochs_trained,neural_method,neural_validation_strategy,pretrain_epochs_trained,method_fidelity,reference_family,labeled_class_counts,test_class_counts,train_pool_class_counts,unlabeled_class_counts,val_class_counts
2026-06-29T11:25:28.215936+00:00,phoneme,1489,rpl_lite_xgboost,2,100,4223,80,20,1081,2,5,5,2062.0,541.0,3.0,"{0: 1499, 1: 563}",0.4882784750177599,0.9920638388042652,,,0.2949433548219058,max_iter,,,,,stratified_labeled_val,2,True,30,70,8.5597,success,,0.7779833487511564,0.7607994615753051,0.7457308180834549,0.8206626772880554,0.8541071399078402,0.6842433180741145,,,,,,,,,,,,,,,
2026-06-29T11:25:36.788552+00:00,phoneme,1489,rpl_lite_xgboost,2,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1500, 1: 489}",0.4883378345200098,0.9963996410070202,,,0.2911714881407551,max_iter,,,,,stratified_labeled_val,2,True,74,176,7.3159,success,,0.8057354301572618,0.785969990255504,0.7743780263816997,0.681353747844696,0.875410837861496,0.7224795422470381,,,,,,,,,,,,,,,
2026-06-29T11:25:44.119050+00:00,phoneme,1489,rpl_lite_xgboost,2,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1481, 1: 386}",0.4883599267590897,0.9965376054851142,,,0.2918337694001043,max_iter,,,,,stratified_labeled_val,2,True,147,353,8.8809,success,,0.8399629972247918,0.8055704659190381,0.8064169860909405,0.4950944185256958,0.9080012221910252,0.7617774492053689,,,,,,,,,,,,,,,
2026-06-29T11:25:53.130250+00:00,spambase,44,logistic_regression,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2925,success,,0.8849077090119435,0.8828756775970852,0.8802840045126796,0.3428041338920593,0.9405294390631632,0.8899128468838724,,,,,,,,,,,,,,,
2026-06-29T11:25:53.437506+00:00,spambase,44,logistic_regression,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.3094,success,,0.9077090119435396,0.9089131787079,0.9043738708641104,0.3683435022830963,0.947194328426,0.8712324112516531,,,,,,,,,,,,,,,
2026-06-29T11:25:53.762004+00:00,spambase,44,logistic_regression,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.3018,success,,0.9250814332247556,0.9193992713054298,0.921216178521618,0.2944577038288116,0.9594552563760776,0.910275011915794,,,,,,,,,,,,,,,
2026-06-29T11:25:54.076311+00:00,spambase,44,logistic_regression,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.3062,success,,0.9163952225841476,0.9141562250066648,0.9127601651869794,0.30573371052742,0.9592108770994402,0.9033491404687826,,,,,,,,,,,,,,,
2026-06-29T11:25:54.395418+00:00,spambase,44,logistic_regression,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2867,success,,0.8675352877307275,0.8497659883290382,0.8576240002432869,0.3675488829612732,0.9160075831630085,0.8823608993600219,,,,,,,,,,,,,,,
2026-06-29T11:25:54.692047+00:00,spambase,44,logistic_regression,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.2892,success,,0.9033659066232356,0.8937764744216357,0.8977413499504108,0.3015748262405395,0.9462266852296176,0.9186932797339606,,,,,,,,,,,,,,,
2026-06-29T11:25:54.992941+00:00,spambase,44,logistic_regression,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.2976,success,,0.9044516829533116,0.8965979442519032,0.8992641940936661,0.3030946552753448,0.9484557204498554,0.9118672082118952,,,,,,,,,,,,,,,
2026-06-29T11:25:55.301370+00:00,spambase,44,logistic_regression,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.2532,success,,0.9120521172638436,0.9033516988062442,0.9070328807581828,0.2952513396739959,0.953227287538138,0.9214185674083512,,,,,,,,,,,,,,,
2026-06-29T11:25:55.562408+00:00,spambase,44,logistic_regression,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2168,success,,0.7698154180238871,0.7359074617139134,0.7442872858714442,0.5367651581764221,0.8503263327310248,0.7560107474869454,,,,,,,,,,,,,,,
2026-06-29T11:25:55.790415+00:00,spambase,44,logistic_regression,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.241,success,,0.8306188925081434,0.807266210492017,0.8160735316708485,0.5121012926101685,0.9054449677616834,0.8125819657582002,,,,,,,,,,,,,,,
2026-06-29T11:25:56.043518+00:00,spambase,44,logistic_regression,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.4123,success,,0.8664495114006515,0.8628291714801979,0.8608974870607882,0.4254532158374786,0.926646721368129,0.8493473226676963,,,,,,,,,,,,,,,
2026-06-29T11:25:56.476846+00:00,spambase,44,logistic_regression,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.4134,success,,0.8914223669923995,0.8858452560798602,0.8862165073780133,0.292420357465744,0.9512451000720796,0.9157388452343058,,,,,,,,,,,,,,,
2026-06-29T11:25:56.900057+00:00,spambase,44,random_forest,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,3.1372,success,,0.8827361563517915,0.8637548505583696,0.8733278997503948,0.3867249793095098,0.943550855574316,0.9322214570299708,,,,,,,,,,,,,,,
2026-06-29T11:26:00.079632+00:00,spambase,44,random_forest,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,5.7599,success,,0.9250814332247556,0.9126603276163392,0.920005488301484,0.3015742787940277,0.9593614542294896,0.9516275883387296,,,,,,,,,,,,,,,
2026-06-29T11:26:05.853025+00:00,spambase,44,random_forest,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.9878,success,,0.9315960912052116,0.9218874966675552,0.9273765671994862,0.2515497008170229,0.9715285800329788,0.9612921392019658,,,,,,,,,,,,,,,
2026-06-29T11:26:08.862936+00:00,spambase,44,random_forest,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.2247,success,,0.9391965255157436,0.9353801949109868,0.936218836565097,0.2218766954373099,0.979346248407832,0.9680046850925158,,,,,,,,,,,,,,,
2026-06-29T11:26:11.105775+00:00,spambase,44,random_forest,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,2.0068,success,,0.8990228013029316,0.8834533013418644,0.8916663820874455,0.3323252590210749,0.9425906178105592,0.9293180958473912,,,,,,,,,,,,,,,
2026-06-29T11:26:13.126292+00:00,spambase,44,random_forest,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,1.9703,success,,0.9022801302931596,0.895287182677212,0.8971863619675124,0.3131400270048335,0.9455651332484178,0.9387602190576102,,,,,,,,,,,,,,,
2026-06-29T11:26:15.109928+00:00,spambase,44,random_forest,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.0946,success,,0.9109663409337676,0.9019742883379248,0.9058347963132904,0.3018810380797484,0.9603290974258716,0.9523629866301826,,,,,,,,,,,,,,,
2026-06-29T11:26:17.215414+00:00,spambase,44,random_forest,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,1.929,success,,0.9391965255157436,0.9324920761870908,0.9358283979495348,0.2720163801151418,0.9689514894793488,0.9601887265030936,,,,,,,,,,,,,,,
2026-06-29T11:26:19.157563+00:00,spambase,44,random_forest,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,2.7798,success,,0.8251900108577633,0.7873826238928878,0.801529077774967,0.3934707380629962,0.9233167451642524,0.9009163926340684,,,,,,,,,,,,,,,
2026-06-29T11:26:21.945984+00:00,spambase,44,random_forest,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,2.3564,success,,0.8794788273615635,0.8495142036197755,0.8655960558751028,0.344309494376481,0.9617287241920672,0.9568870834090925,,,,,,,,,,,,,,,
2026-06-29T11:26:24.313476+00:00,spambase,44,random_forest,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.8599,success,,0.9207383279044516,0.908594745105009,0.915466447724938,0.253384397211075,0.9711780562220445,0.96712402650795,,,,,,,,,,,,,,,
2026-06-29T11:26:27.184749+00:00,spambase,44,random_forest,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.4117,success,,0.9261672095548316,0.9145190912053084,0.921301834631817,0.2349630521247417,0.9712496420707564,0.9694031772125902,,,,,,,,,,,,,,,
2026-06-29T11:26:29.619303+00:00,spambase,44,xgboost,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,1.3267,success,,0.8621064060803475,0.8553941171243225,0.8555650912234125,0.3465329110622406,0.921761604312924,0.8980456727714806,,,,,,,,,,,,,,,
2026-06-29T11:26:30.958807+00:00,spambase,44,xgboost,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,2.0394,success,,0.8555917480998915,0.8524245386415474,0.8498567735624956,0.3610012233257293,0.9262122693207736,0.9017515555790976,,,,,,,,,,,,,,,
2026-06-29T11:26:33.011236+00:00,spambase,44,xgboost,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,1.4641,success,,0.9098805646036916,0.89722740602506,0.9038865090571214,0.2644012570381164,0.9567325256474816,0.9470420568888972,,,,,,,,,,,,,,,
2026-06-29T11:26:34.488861+00:00,spambase,44,xgboost,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.5073,success,,0.9337676438653636,0.9352320862584792,0.9312573033226677,0.1894601136445999,0.9771764566485972,0.963046961722241,,,,,,,,,,,,,,,
2026-06-29T11:26:37.008472+00:00,spambase,44,xgboost,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.9637,success,,0.8653637350705755,0.8498992861162948,0.8561575510862118,0.358646810054779,0.9150152551912084,0.8940331265496592,,,,,,,,,,,,,,,
2026-06-29T11:26:37.985290+00:00,spambase,44,xgboost,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,1.8395,success,,0.8512486427795874,0.844989484285672,0.8444902924287969,0.4339320063591003,0.9161507548604324,0.9077207091885928,,,,,,,,,,,,,,,
2026-06-29T11:26:39.837947+00:00,spambase,44,xgboost,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,1.4171,success,,0.8935939196525515,0.8842678989306556,0.8875810839087674,0.335371196269989,0.9441951282127234,0.932750378579808,,,,,,,,,,,,,,,
2026-06-29T11:26:41.269089+00:00,spambase,44,xgboost,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.8747,success,,0.9229098805646035,0.9176071566100892,0.9190141150331232,0.253015398979187,0.9608326668443968,0.9431783550423768,,,,,,,,,,,,,,,
2026-06-29T11:26:44.156053+00:00,spambase,44,xgboost,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,1.4932,success,,0.8251900108577633,0.7998978050297698,0.809281207997582,0.4296405017375946,0.8929766876980954,0.8546808984893199,,,,,,,,,,,,,,,
2026-06-29T11:26:45.660283+00:00,spambase,44,xgboost,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.9709,success,,0.8534201954397395,0.8241580023104951,0.8375336634012678,0.3697223365306854,0.9389940460321692,0.9252880166262664,,,,,,,,,,,,,,,
2026-06-29T11:26:46.642812+00:00,spambase,44,xgboost,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.2815,success,,0.9131378935939196,0.9013596374300188,0.907519906817018,0.2299036681652069,0.9662114794079604,0.9577423830183148,,,,,,,,,,,,,,,
2026-06-29T11:26:48.938250+00:00,spambase,44,xgboost,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,2.8899,success,,0.9174809989142236,0.9068692793032967,0.9123419560382312,0.2208926528692245,0.968166513621059,0.9617245709330736,,,,,,,,,,,,,,,
2026-06-29T11:26:51.841825+00:00,spambase,44,lightgbm,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.3833,success,,0.7752442996742671,0.7413504546935632,0.7501274612471935,0.4978795844651654,0.8317559761841287,0.7186364140101472,,,,,,,,,,,,,,,
2026-06-29T11:26:52.237596+00:00,spambase,44,lightgbm,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.7635,success,,0.8295331161780674,0.8241802186083711,0.8224463859231199,0.5601435703833367,0.900031596512535,0.8740144750850133,,,,,,,,,,,,,,,
2026-06-29T11:26:53.013202+00:00,spambase,44,lightgbm,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.2554,success,,0.9066232356134636,0.8964646464646464,0.9010271405008248,0.4164245335024745,0.960642594073679,0.9498585299774462,,,,,,,,,,,,,,,
2026-06-29T11:26:55.281021+00:00,spambase,44,lightgbm,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,4.2948,success,,0.9402823018458196,0.9430151959477472,0.9381242693826596,0.2899125341918622,0.9825429268244518,0.9671005319692766,,,,,,,,,,,,,,,
2026-06-29T11:26:59.588191+00:00,spambase,44,lightgbm,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.9287,success,,0.6058631921824105,0.5288811872389585,0.4906695185992623,0.6580302086125479,0.5956090721486615,0.4578250130171785,,,,,,,,,,,,,,,
2026-06-29T11:27:00.536008+00:00,spambase,44,lightgbm,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.7073,success,,0.8284473398479913,0.8218401018987529,0.8209053315610693,0.7472487063730616,0.9032776444799906,0.8807525463147978,,,,,,,,,,,,,,,
2026-06-29T11:27:01.254679+00:00,spambase,44,lightgbm,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,2.5126,success,,0.8935939196525515,0.8876373707752008,0.8883829639889196,0.6476557507940729,0.947078309981536,0.9321111987440198,,,,,,,,,,,,,,,
2026-06-29T11:27:03.783564+00:00,spambase,44,lightgbm,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,4.4091,success,,0.9272529858849076,0.9221540922420688,0.9235767001016798,0.4459026076421563,0.9661621098571244,0.9464599259684704,,,,,,,,,,,,,,,
2026-06-29T11:27:08.206069+00:00,spambase,44,lightgbm,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.4343,success,,0.7709011943539631,0.7599084688527504,0.7600333405365357,0.4937078147408937,0.8301983668552584,0.7245635498928724,,,,,,,,,,,,,,,
2026-06-29T11:27:08.666579+00:00,spambase,44,lightgbm,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,1.4943,success,,0.8360477741585234,0.811265144109719,0.8211270956995955,0.618863699252964,0.9132725100467036,0.890620795051551,,,,,,,,,,,,,,,
2026-06-29T11:27:10.173194+00:00,spambase,44,lightgbm,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,1.922,success,,0.8979370249728555,0.8830385971148434,0.8906993303639064,0.4446879085664633,0.9601192768348196,0.9494767064437972,,,,,,,,,,,,,,,
2026-06-29T11:27:12.128550+00:00,spambase,44,lightgbm,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,3.9905,success,,0.9239956568946796,0.9127269765099676,0.9190799184648908,0.3435144798966549,0.9730343513334716,0.967643719590517,,,,,,,,,,,,,,,
2026-06-29T11:27:16.131691+00:00,spambase,44,catboost,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,3.8717,success,,0.8490770901194354,0.8412719571077343,0.8417637265044738,0.4109858478124776,0.9194585147664328,0.8989813587124722,,,,,,,,,,,,,,,
2026-06-29T11:27:20.016115+00:00,spambase,44,catboost,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,4.2592,success,,0.8794788273615635,0.8682869753250986,0.8723256781109929,0.3989695319292362,0.925521095609072,0.9170129694767984,,,,,,,,,,,,,,,
2026-06-29T11:27:24.304070+00:00,spambase,44,catboost,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,4.1829,success,,0.9239956568946796,0.9141710358719156,0.9193520140105078,0.237902962753154,0.9677913050347068,0.9575075513991008,,,,,,,,,,,,,,,
2026-06-29T11:27:28.495992+00:00,spambase,44,catboost,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,5.5959,success,,0.9478827361563518,0.9478435380194912,0.9456914851796524,0.16736374332239,0.9816789596848248,0.9700125633355556,,,,,,,,,,,,,,,
2026-06-29T11:27:34.101937+00:00,spambase,44,catboost,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,3.162,success,,0.8968512486427795,0.8792544210432773,0.8887874855256586,0.3668167586988337,0.9331783129437088,0.9181269976237414,,,,,,,,,,,,,,,
2026-06-29T11:27:37.274176+00:00,spambase,44,catboost,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,3.668,success,,0.8479913137893594,0.8427826653633106,0.8414552572816967,0.5680140900371492,0.9108928976964168,0.8928525631397533,,,,,,,,,,,,,,,
2026-06-29T11:27:40.951050+00:00,spambase,44,catboost,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,4.3681,success,,0.9196525515743756,0.9115495127225332,0.915112247033151,0.2787896885826376,0.9587319924563328,0.943921498918904,,,,,,,,,,,,,,,
2026-06-29T11:27:45.352770+00:00,spambase,44,catboost,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,5.7665,success,,0.9402823018458196,0.9353135460173584,0.9372013017201302,0.2005347378348598,0.9721605102836774,0.9523376877244102,,,,,,,,,,,,,,,
2026-06-29T11:27:51.128425+00:00,spambase,44,catboost,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,2.3196,success,,0.761129207383279,0.7321084747770965,0.7388513687683662,0.6141904066301404,0.8600151070825559,0.8154231574054256,,,,,,,,,,,,,,,
2026-06-29T11:27:53.459878+00:00,spambase,44,catboost,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,3.2095,success,,0.8773072747014115,0.8554237388548239,0.8665041040434993,0.444820924138204,0.9433311610730966,0.9346943363084276,,,,,,,,,,,,,,,
2026-06-29T11:27:56.677433+00:00,spambase,44,catboost,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,6.1239,success,,0.9142236699239956,0.9017743416570396,0.908518484524248,0.2356424645540344,0.970084520671031,0.9644082078348614,,,,,,,,,,,,,,,
2026-06-29T11:28:02.812674+00:00,spambase,44,catboost,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,7.9028,success,,0.9348534201954396,0.924575668710566,0.9307185412529336,0.1807325992206191,0.9780502976983916,0.9735170698062628,,,,,,,,,,,,,,,
2026-06-29T11:28:10.724773+00:00,spambase,44,mlp,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2364,success,,0.6634093376764386,0.6543514322106697,0.651966472928694,0.6430006623268127,0.7004848089892078,0.6148004346503019,,,,,,,,,,,,,,,
2026-06-29T11:28:10.969577+00:00,spambase,44,mlp,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.368,success,,0.8523344191096635,0.825187357445422,0.8374143302180685,0.4342552721500397,0.932171174106658,0.8699643539315273,,,,,,,,,,,,,,,
2026-06-29T11:28:11.346827+00:00,spambase,44,mlp,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.4142,success,,0.8621064060803475,0.8313264610918569,0.846222514379622,0.4152718186378479,0.9452590420332354,0.9250462726717686,,,,,,,,,,,,,,,
2026-06-29T11:28:11.771053+00:00,spambase,44,mlp,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.5935,success,,0.9022801302931596,0.8914363577120176,0.8963097322992244,0.3154235482215881,0.9594675987637864,0.9159057197197272,,,,,,,,,,,,,,,
2026-06-29T11:28:12.374014+00:00,spambase,44,mlp,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2909,success,,0.7871878393051032,0.738691904381054,0.750052615837921,0.5291220545768738,0.861681329423265,0.8338129449220574,,,,,,,,,,,,,,,
2026-06-29T11:28:12.673992+00:00,spambase,44,mlp,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.2946,success,,0.7785016286644951,0.7344115643235878,0.7447283754700985,0.5757042765617371,0.8246245445658935,0.7665268960988898,,,,,,,,,,,,,,,
2026-06-29T11:28:12.977596+00:00,spambase,44,mlp,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.3793,success,,0.8631921824104235,0.8327038715601764,0.8475518118379015,0.4262401461601257,0.939137217729593,0.9158406752918786,,,,,,,,,,,,,,,
2026-06-29T11:28:13.365106+00:00,spambase,44,mlp,1,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.5797,success,,0.9163952225841476,0.9040478094730294,0.9108344722578114,0.3227075934410095,0.9547972392547172,0.9350518255024142,,,,,,,,,,,,,,,
2026-06-29T11:28:13.954432+00:00,spambase,44,mlp,2,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.2193,success,,0.7795874049945711,0.7511922746526852,0.7588635194063,0.4803632497787475,0.8545178075969865,0.7808390158234326,,,,,,,,,,,,,,,
2026-06-29T11:28:14.180325+00:00,spambase,44,mlp,2,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.4025,success,,0.7850162866449512,0.770594508131165,0.7728679042238364,0.5486456751823425,0.8499609980548398,0.7199819819787829,,,,,,,,,,,,,,,
2026-06-29T11:28:14.590945+00:00,spambase,44,mlp,2,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.4128,success,,0.757871878393051,0.7255694777688912,0.7328236529177838,0.5777803063392639,0.8290776780512852,0.7226574248284111,,,,,,,,,,,,,,,
2026-06-29T11:28:15.014046+00:00,spambase,44,mlp,2,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.599,success,,0.8718783930510315,0.856238336443615,0.8629561068124729,0.3582779467105865,0.935720844811754,0.8860756094913239,,,,,,,,,,,,,,,
2026-06-29T11:28:15.624192+00:00,spambase,44,label_spreading,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,7.9728,failed_graph_ssl_nan,"GraphSSLNanError: Graph SSL failed after retries. tried_neighbors=[7, 15, 30, 50, 5, 3], n_graph_rows=3670, n_labeled=40, n_unlabeled_used=3630, n_classes=2, min_labeled_per_class=16, last_error=invalid outputs for n_neighbors=3",,,,,,,,,,,,,,,,,,,,,
2026-06-29T11:28:23.607185+00:00,spambase,44,label_spreading,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,5.0141,failed_graph_ssl_nan,"GraphSSLNanError: Graph SSL failed after retries. tried_neighbors=[7, 15, 30, 50, 5, 3], n_graph_rows=3660, n_labeled=80, n_unlabeled_used=3580, n_classes=2, min_labeled_per_class=32, last_error=invalid outputs for n_neighbors=3",,,,,,,,,,,,,,,,,,,,,
2026-06-29T11:28:28.632652+00:00,spambase,44,label_spreading,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,30.0,2.0,3630.0,3430.0,stratified_labeled_val,2,True,99,151,3.311,success,,0.8501628664495114,0.8402426019728073,0.8421911317718577,0.4185836839186963,0.924504082861854,0.8876092722437491,,,,,,,,,,,,,,,
2026-06-29T11:28:31.956896+00:00,spambase,44,label_spreading,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,30.0,2.0,3580.0,3180.0,stratified_labeled_val,2,True,197,303,3.2215,success,,0.8555917480998915,0.8403907106253148,0.8459868157180379,0.385262541933306,0.9407516020419248,0.9007608458420252,,,,,,,,,,,,,,,
2026-06-29T11:28:35.192107+00:00,spambase,44,label_spreading,1,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,6.372,failed_graph_ssl_nan,"GraphSSLNanError: Graph SSL failed after retries. tried_neighbors=[7, 15, 30, 50, 5, 3], n_graph_rows=3670, n_labeled=40, n_unlabeled_used=3630, n_classes=2, min_labeled_per_class=16, last_error=invalid outputs for n_neighbors=3",,,,,,,,,,,,,,,,,,,,,
2026-06-29T11:28:41.576876+00:00,spambase,44,label_spreading,1,100,3580,80,20,921,2,57,57,,,,,,,,,,,30.0,2.0,3660.0,3580.0,stratified_labeled_val,2,True,40,60,3.1485,success,,0.8306188925081434,0.8289271009212358,0.8247169627171579,0.4240672603030541,0.8921670270643878,0.843326063871861,,,,,,,,,,,,,,,
2026-06-29T11:28:44.738955+00:00,spambase,44,label_spreading,1,250,3430,200,50,921,2,57,57,,,,,,,,,,,30.0,2.0,3630.0,3430.0,stratified_labeled_val,2,True,99,151,3.4321,success,,0.8577633007600435,0.8373692941141622,0.8462529484400506,0.3442239804242666,0.935483870967742,0.9112466629386918,,,,,,,,,,,,,,,
