timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-06-28T15:37:08.928319+00:00,phoneme,1489,mlp,0,250,4073,200,50,1081,2,5,5,,,,,0.1329,success,,0.7049028677150786,0.5485242869176012,0.5345328644993217,0.5475708364470908,0.8042099525988076,0.5346427580774991
2026-06-28T15:37:09.067109+00:00,phoneme,1489,mlp,0,500,3823,400,100,1081,2,5,5,,,,,0.2609,success,,0.7705827937095282,0.7057306720399029,0.7127636778180634,0.44606909347536994,0.8284886121525427,0.6216616180695118
2026-06-28T15:37:09.330927+00:00,phoneme,1489,mlp,1,50,4273,40,10,1081,2,5,5,,,,,0.0679,success,,0.7021276595744681,0.5151844847804186,0.4658041743400859,0.6419716279851106,0.5715146910664441,0.36489696057865306
2026-06-28T15:37:09.401440+00:00,phoneme,1489,mlp,1,100,4223,80,20,1081,2,5,5,,,,,0.1138,success,,0.7039777983348752,0.5035736700414554,0.4306405951675555,0.6415640798501719,0.5456835185888649,0.33043145844997945
2026-06-28T15:37:09.517854+00:00,phoneme,1489,mlp,1,250,4073,200,50,1081,2,5,5,,,,,0.0725,success,,0.7076780758556892,0.502500123870712,0.42047366992399565,0.641534243768563,0.5306373561035228,0.3145666071703378
2026-06-28T15:37:09.593016+00:00,phoneme,1489,mlp,1,500,3823,400,100,1081,2,5,5,,,,,0.112,success,,0.7298797409805735,0.5560432391365385,0.5319180487341922,0.594810598998272,0.7407344707417378,0.5453741249095319
2026-06-28T15:37:09.707612+00:00,phoneme,1489,mlp,2,50,4273,40,10,1081,2,5,5,,,,,0.065,success,,0.7095282146160962,0.5573335590532974,0.5473923664447858,0.6562011571268932,0.6165953721901993,0.3962740158763709
2026-06-28T15:37:09.776431+00:00,phoneme,1489,mlp,2,100,4223,80,20,1081,2,5,5,,,,,0.0789,success,,0.6993524514338575,0.5067612763638165,0.4473076057835859,0.6558086353446138,0.5994475366244404,0.3480160245680148
2026-06-28T15:37:09.858015+00:00,phoneme,1489,mlp,2,250,4073,200,50,1081,2,5,5,,,,,0.1174,success,,0.7483811285846439,0.6245024526400977,0.6347210765362407,0.49210268530026813,0.8198878557153947,0.6134581041963645
2026-06-28T15:37:09.978645+00:00,phoneme,1489,mlp,2,500,3823,400,100,1081,2,5,5,,,,,0.1727,success,,0.7770582793709528,0.724154375939353,0.7272365584530482,0.4420467656171622,0.8332493765174162,0.6319298240612048
2026-06-28T15:37:10.154033+00:00,phoneme,1489,label_spreading,0,50,4273,40,10,1081,2,5,5,,,,,0.1533,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:10.311291+00:00,phoneme,1489,label_spreading,0,100,4223,80,20,1081,2,5,5,,,,,0.1355,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:10.450771+00:00,phoneme,1489,label_spreading,0,250,4073,200,50,1081,2,5,5,,,,,0.131,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:10.584783+00:00,phoneme,1489,label_spreading,0,500,3823,400,100,1081,2,5,5,,,,,0.1899,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:10.781487+00:00,phoneme,1489,label_spreading,1,50,4273,40,10,1081,2,5,5,,,,,0.155,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:10.940438+00:00,phoneme,1489,label_spreading,1,100,4223,80,20,1081,2,5,5,,,,,0.141,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.086985+00:00,phoneme,1489,label_spreading,1,250,4073,200,50,1081,2,5,5,,,,,0.1737,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.267344+00:00,phoneme,1489,label_spreading,1,500,3823,400,100,1081,2,5,5,,,,,0.1227,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.392789+00:00,phoneme,1489,label_spreading,2,50,4273,40,10,1081,2,5,5,,,,,0.1396,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.535370+00:00,phoneme,1489,label_spreading,2,100,4223,80,20,1081,2,5,5,,,,,0.1432,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.681982+00:00,phoneme,1489,label_spreading,2,250,4073,200,50,1081,2,5,5,,,,,0.1265,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.813558+00:00,phoneme,1489,label_spreading,2,500,3823,400,100,1081,2,5,5,,,,,0.1215,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:11.939374+00:00,phoneme,1489,label_propagation,0,50,4273,40,10,1081,2,5,5,,,,,0.2017,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:12.145006+00:00,phoneme,1489,label_propagation,0,100,4223,80,20,1081,2,5,5,,,,,0.1969,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:12.345257+00:00,phoneme,1489,label_propagation,0,250,4073,200,50,1081,2,5,5,,,,,0.1663,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:12.516313+00:00,phoneme,1489,label_propagation,0,500,3823,400,100,1081,2,5,5,,,,,0.1938,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:12.717090+00:00,phoneme,1489,label_propagation,1,50,4273,40,10,1081,2,5,5,,,,,0.1723,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:12.894430+00:00,phoneme,1489,label_propagation,1,100,4223,80,20,1081,2,5,5,,,,,0.1823,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:13.081357+00:00,phoneme,1489,label_propagation,1,250,4073,200,50,1081,2,5,5,,,,,0.1875,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:13.273335+00:00,phoneme,1489,label_propagation,1,500,3823,400,100,1081,2,5,5,,,,,0.1965,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:13.472665+00:00,phoneme,1489,label_propagation,2,50,4273,40,10,1081,2,5,5,,,,,0.1871,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:13.662924+00:00,phoneme,1489,label_propagation,2,100,4223,80,20,1081,2,5,5,,,,,0.1649,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:13.830879+00:00,phoneme,1489,label_propagation,2,250,4073,200,50,1081,2,5,5,,,,,0.1736,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:14.008615+00:00,phoneme,1489,label_propagation,2,500,3823,400,100,1081,2,5,5,,,,,0.1965,failed,ValueError: Predicted probabilities contain NaN or infinite values.,,,,,,
2026-06-28T15:37:14.207682+00:00,phoneme,1489,self_training_lr,0,50,4273,40,10,1081,2,5,5,3997.0,,10,,0.1406,success,,0.700277520814061,0.5581717508712241,0.5526439482961222,2.208063894300335,0.7498678712405239,0.4849124653677903
2026-06-28T15:37:14.350993+00:00,phoneme,1489,self_training_lr,0,100,4223,80,20,1081,2,5,5,3987.0,,10,,0.1326,success,,0.7409805735430157,0.6617173435512907,0.6694016287441893,1.6873356492415104,0.7666523527177234,0.5231971306058035
2026-06-28T15:37:14.486237+00:00,phoneme,1489,self_training_lr,0,250,4073,200,50,1081,2,5,5,3723.0,,9,,0.1071,success,,0.7604070305272895,0.6893033511156622,0.6971644898731781,1.0664948439193842,0.8004525410012057,0.5636700125316333
2026-06-28T15:37:14.598004+00:00,phoneme,1489,self_training_lr,0,500,3823,400,100,1081,2,5,5,3354.0,,10,,0.1661,success,,0.7520814061054579,0.6723392571060498,0.6814575361745173,0.8275712212071158,0.802971245478719,0.5675443748489757
2026-06-28T15:37:14.767469+00:00,phoneme,1489,self_training_lr,1,50,4273,40,10,1081,2,5,5,4093.0,,8,,0.1862,success,,0.7779833487511564,0.7515710935306457,0.7417315058892862,1.8334510196280627,0.7911539795530744,0.5614344700845425
2026-06-28T15:37:14.957131+00:00,phoneme,1489,self_training_lr,1,100,4223,80,20,1081,2,5,5,3923.0,,10,,0.1947,success,,0.7363552266419982,0.6335284985218095,0.6433611118506882,1.715153257021328,0.789469337869754,0.5454506808056017
2026-06-28T15:37:15.154378+00:00,phoneme,1489,self_training_lr,1,250,4073,200,50,1081,2,5,5,3638.0,,10,,0.1118,success,,0.7585568917668826,0.6824574297653063,0.6914957711211587,1.110013762794495,0.7922068806051498,0.5196467872511419
2026-06-28T15:37:15.268867+00:00,phoneme,1489,self_training_lr,1,500,3823,400,100,1081,2,5,5,3212.0,,10,,0.1114,success,,0.7400555041628122,0.6213809106974747,0.6308279969908254,0.7822572292380111,0.804449435975358,0.59968035666128
2026-06-28T15:37:15.382985+00:00,phoneme,1489,self_training_lr,2,50,4273,40,10,1081,2,5,5,4016.0,,10,,0.2087,success,,0.7659574468085106,0.7144552991890598,0.715835190582319,1.8012769937228925,0.8142310932003238,0.5874697846650991
2026-06-28T15:37:15.595733+00:00,phoneme,1489,self_training_lr,2,100,4223,80,20,1081,2,5,5,3969.0,,10,,0.2404,success,,0.7659574468085106,0.7172238096024577,0.7174241649334561,1.4676254563441196,0.7955555188531223,0.5493145998855963
2026-06-28T15:37:15.842396+00:00,phoneme,1489,self_training_lr,2,250,4073,200,50,1081,2,5,5,3698.0,,10,,0.1746,success,,0.759481961147086,0.6803433696136886,0.6902715331041172,1.0038023351313536,0.8157877351479016,0.557394595133585
2026-06-28T15:37:16.019794+00:00,phoneme,1489,self_training_lr,2,500,3823,400,100,1081,2,5,5,3286.0,,10,,0.1152,success,,0.7622571692876966,0.7016862932928138,0.7062552800501598,0.7689382219674779,0.8190826960873372,0.5792773291646729
2026-06-28T15:37:16.137577+00:00,phoneme,1489,self_training_xgboost,0,50,4273,40,10,1081,2,5,5,4261.0,,6,,15.0121,success,,0.7631822386679001,0.6958808859233323,0.70287913145056,1.7870475053787231,0.8208684988521315,0.5974215540704634
2026-06-28T15:37:31.158743+00:00,phoneme,1489,self_training_xgboost,0,100,4223,80,20,1081,2,5,5,4213.0,,9,,27.4995,success,,0.7650323774283071,0.6981126232513584,0.7052003882361024,1.6533476114273071,0.8326258939336384,0.6489753363809713
2026-06-28T15:37:58.667767+00:00,phoneme,1489,self_training_xgboost,0,250,4073,200,50,1081,2,5,5,4033.0,,10,,29.1269,success,,0.81313598519889,0.7773630402827556,0.7758274474375821,1.160527229309082,0.863754603861463,0.6936280459522502
2026-06-28T15:38:27.804653+00:00,phoneme,1489,self_training_xgboost,0,500,3823,400,100,1081,2,5,5,3755.0,,8,,24.7698,success,,0.8159111933395005,0.7645610021966407,0.7716322446748091,0.9165984988212585,0.8719713610913835,0.7092630041589731
2026-06-28T15:38:52.584403+00:00,phoneme,1489,self_training_xgboost,1,50,4273,40,10,1081,2,5,5,4267.0,,7,,16.574,success,,0.7446808510638298,0.6929430855368557,0.6925863646479884,2.067878246307373,0.7679963499430195,0.5326865636277236
2026-06-28T15:39:09.165117+00:00,phoneme,1489,self_training_xgboost,1,100,4223,80,20,1081,2,5,5,4207.0,,10,,25.3865,success,,0.7631822386679001,0.6737328026161494,0.6863598447756863,1.7746504545211792,0.8198961137628618,0.5962714928013946
2026-06-28T15:39:34.562379+00:00,phoneme,1489,self_training_xgboost,1,250,4073,200,50,1081,2,5,5,4042.0,,9,,27.3015,success,,0.8233117483811286,0.7827163195534048,0.7850659726740403,1.0247652530670166,0.8791620559234974,0.7492467984806536
2026-06-28T15:40:01.872655+00:00,phoneme,1489,self_training_xgboost,1,500,3823,400,100,1081,2,5,5,3750.0,,10,,32.1435,success,,0.8270120259019427,0.767800221315672,0.780407948665862,0.8737947940826416,0.882611855252944,0.7484987214893893
2026-06-28T15:40:34.027601+00:00,phoneme,1489,self_training_xgboost,2,50,4273,40,10,1081,2,5,5,4268.0,,9,,22.4475,success,,0.7890841813135985,0.7391220869737559,0.7421990711685703,1.5461511611938477,0.866386856491651,0.6585225787289146
2026-06-28T15:40:56.481637+00:00,phoneme,1489,self_training_xgboost,2,100,4223,80,20,1081,2,5,5,4188.0,,10,,26.9806,success,,0.7761332099907493,0.7327282937222324,0.7314368429697766,1.6168479919433594,0.8445360628932895,0.632601668206544
2026-06-28T15:41:23.473395+00:00,phoneme,1489,self_training_xgboost,2,250,4073,200,50,1081,2,5,5,4020.0,,10,,31.1206,success,,0.8001850138760407,0.7488211637240492,0.7538519924098672,1.244383692741394,0.8354873073810428,0.6450905324275664
2026-06-28T15:41:54.605149+00:00,phoneme,1489,self_training_xgboost,2,500,3823,400,100,1081,2,5,5,3740.0,,10,,30.9108,success,,0.8353376503237743,0.7986068673922737,0.8002620018435629,0.8040306568145752,0.8939873156390903,0.7263726195020033
2026-06-28T15:42:25.526850+00:00,phoneme,1489,self_training_lightgbm,0,50,4273,40,10,1081,2,5,5,0.0,,1,,0.1955,success,,0.7067530064754857,0.5,0.4140921409214092,0.6051424941170336,0.5,0.29324699352451433
2026-06-28T15:42:25.728212+00:00,phoneme,1489,self_training_lightgbm,0,100,4223,80,20,1081,2,5,5,4221.0,,5,,29.6569,success,,0.7918593894542091,0.7521594794126877,0.7505284826777687,2.7823424215547607,0.8367755627859349,0.6362727947155822
2026-06-28T15:42:55.391148+00:00,phoneme,1489,self_training_lightgbm,0,250,4073,200,50,1081,2,5,5,4070.0,,7,,46.3972,success,,0.8103607770582794,0.7698626686706196,0.7706097234025595,1.7940503188558166,0.8606949972748444,0.709682726881876
2026-06-28T15:43:41.795085+00:00,phoneme,1489,self_training_lightgbm,0,500,3823,400,100,1081,2,5,5,3807.0,,10,,62.263,success,,0.8066604995374653,0.7653991940145672,0.7661338155665118,1.1854823423270326,0.8717525228335011,0.6965719390794749
2026-06-28T15:44:44.065088+00:00,phoneme,1489,self_training_lightgbm,1,50,4273,40,10,1081,2,5,5,0.0,,1,,0.2906,success,,0.7067530064754857,0.5,0.4140921409214092,0.6051424941170336,0.5,0.29324699352451433
2026-06-28T15:44:44.363773+00:00,phoneme,1489,self_training_lightgbm,1,100,4223,80,20,1081,2,5,5,4222.0,,5,,28.7574,success,,0.7687326549491211,0.6693539729466365,0.684316886272311,3.473185618382356,0.8057253043090491,0.5988215566830658
2026-06-28T15:45:13.127441+00:00,phoneme,1489,self_training_lightgbm,1,250,4073,200,50,1081,2,5,5,4067.0,,7,,40.4791,success,,0.8270120259019427,0.7881026310139231,0.7899651408651922,1.5373946690150044,0.8817777924587511,0.754833730042606
2026-06-28T15:45:53.613609+00:00,phoneme,1489,self_training_lightgbm,1,500,3823,400,100,1081,2,5,5,3813.0,,6,,35.2428,success,,0.8242368177613321,0.7676825441392636,0.7785504808729029,1.4134811027245502,0.8794448940492511,0.7448946706123303
2026-06-28T15:46:28.865628+00:00,phoneme,1489,self_training_lightgbm,2,50,4273,40,10,1081,2,5,5,0.0,,1,,0.3625,success,,0.7067530064754857,0.5,0.4140921409214092,0.5949033502483198,0.5800803508018564,0.3384576377433971
2026-06-28T15:46:29.233929+00:00,phoneme,1489,self_training_lightgbm,2,100,4223,80,20,1081,2,5,5,4221.0,,6,,29.1486,success,,0.7715078630897317,0.7229961847820701,0.7236126911240595,3.0671655016851997,0.8337035691281154,0.623507903837366
2026-06-28T15:46:58.389949+00:00,phoneme,1489,self_training_lightgbm,2,250,4073,200,50,1081,2,5,5,4063.0,,8,,44.4133,success,,0.7974098057354302,0.7487034865476407,0.7521361257311932,1.7476195937309997,0.8460865113052669,0.6694134442704074
2026-06-28T15:47:42.810459+00:00,phoneme,1489,self_training_lightgbm,2,500,3823,400,100,1081,2,5,5,3807.0,,6,,37.0397,success,,0.8325624421831638,0.7984891902158653,0.7982137792697328,1.188467505903302,0.8935000908385222,0.746809929228872
2026-06-28T15:48:19.857716+00:00,phoneme,1489,self_training_catboost,0,50,4273,40,10,1081,2,5,5,4269.0,,7,,27.0413,success,,0.7465309898242368,0.6868692916246882,0.6895865821553734,1.698624918437432,0.814482963648075,0.5935015909003851
2026-06-28T15:48:46.903353+00:00,phoneme,1489,self_training_catboost,0,100,4223,80,20,1081,2,5,5,4191.0,,10,,38.8163,success,,0.7668825161887142,0.6828104612945316,0.6949255041794709,1.3024597184017082,0.8594810642971575,0.6539428468462531
2026-06-28T15:49:25.724091+00:00,phoneme,1489,self_training_catboost,0,250,4073,200,50,1081,2,5,5,4038.0,,9,,37.5421,success,,0.8020351526364478,0.7639726163145986,0.7625102660972405,1.0373987571059027,0.8643161510892364,0.7138642752116169
2026-06-28T15:50:03.272262+00:00,phoneme,1489,self_training_catboost,0,500,3823,400,100,1081,2,5,5,3737.0,,10,,39.244,success,,0.8011100832562442,0.7550126348126249,0.7575972807591179,0.7771671500803813,0.8740276149107304,0.7257745615629629
2026-06-28T15:50:42.522705+00:00,phoneme,1489,self_training_catboost,1,50,4273,40,10,1081,2,5,5,4267.0,,10,,39.3817,success,,0.7520814061054579,0.6963330140221646,0.6981302724150578,2.0611475612542267,0.7824066427733826,0.5284040989865256
2026-06-28T15:51:21.912241+00:00,phoneme,1489,self_training_catboost,1,100,4223,80,20,1081,2,5,5,4210.0,,10,,43.5919,success,,0.7789084181313598,0.6737844154128197,0.6912480505745203,1.5854292718349976,0.8274852593852708,0.6605306452064085
2026-06-28T15:52:05.514155+00:00,phoneme,1489,self_training_catboost,1,250,4073,200,50,1081,2,5,5,4024.0,,10,,46.0762,success,,0.8233117483811286,0.7882533403802006,0.7874555421159637,0.8345296422419672,0.8849075924488415,0.7450860140869492
2026-06-28T15:52:51.600070+00:00,phoneme,1489,self_training_catboost,1,500,3823,400,100,1081,2,5,5,3742.0,,10,,52.0,success,,0.8279370952821462,0.7767602028176458,0.7854609475032011,0.7428155335987301,0.8849695278048457,0.7328210144822968
2026-06-28T15:53:43.608034+00:00,phoneme,1489,self_training_catboost,2,50,4273,40,10,1081,2,5,5,4263.0,,10,,43.2699,success,,0.7779833487511564,0.7423427254859861,0.7373918958313089,1.5721507314253071,0.8434728392818801,0.640146951323691
2026-06-28T15:54:26.888887+00:00,phoneme,1489,self_training_catboost,2,100,4223,80,20,1081,2,5,5,4205.0,,10,,40.9586,success,,0.7853839037927844,0.7383499595355674,0.7396673282455426,1.4102693441096306,0.8456158025996333,0.6107759384659517
2026-06-28T15:55:07.853734+00:00,phoneme,1489,self_training_catboost,2,250,4073,200,50,1081,2,5,5,4031.0,,10,,37.9125,success,,0.8048103607770583,0.7770100087535303,0.770106867736184,1.0685005365245692,0.8572596495284653,0.6492893216783538
2026-06-28T15:55:45.772424+00:00,phoneme,1489,self_training_catboost,2,500,3823,400,100,1081,2,5,5,3740.0,,10,,39.8128,success,,0.8196114708603145,0.7736386608750228,0.7784382045501128,0.7177958417986671,0.8904735164417724,0.7238457582707716
2026-06-28T15:56:25.589656+00:00,phoneme,1489,rpl_lr,0,50,4273,40,10,1081,2,5,5,,,,,0.1072,success,,0.6984273820536541,0.5494801559119362,0.5395408029937179,1.7144117552903226,0.7432036269344475,0.4755547709893919
2026-06-28T15:56:25.700892+00:00,phoneme,1489,rpl_lr,0,100,4223,80,20,1081,2,5,5,,,,,0.0991,success,,0.7372802960222017,0.6443341536327151,0.6537288517933679,1.3062896441699032,0.7619535237088544,0.506772924248756
2026-06-28T15:56:25.803152+00:00,phoneme,1489,rpl_lr,0,250,4073,200,50,1081,2,5,5,,,,,0.1097,success,,0.7520814061054579,0.670493583497118,0.6800192623747503,0.8085554932024744,0.798260029398649,0.57161608648803
2026-06-28T15:56:25.918617+00:00,phoneme,1489,rpl_lr,0,500,3823,400,100,1081,2,5,5,,,,,0.2097,success,,0.727104532839963,0.6149871174459511,0.6230274831340867,0.6588196650969027,0.8017862156671677,0.5629793931656172
2026-06-28T15:56:26.135174+00:00,phoneme,1489,rpl_lr,1,50,4273,40,10,1081,2,5,5,,,,,0.1156,success,,0.7789084181313598,0.7513027069879598,0.7421816450902458,1.6274895158677276,0.7895601763918939,0.5588825202890617
2026-06-28T15:56:26.254208+00:00,phoneme,1489,rpl_lr,1,100,4223,80,20,1081,2,5,5,,,,,0.0931,success,,0.7150786308973173,0.5870996911490247,0.5900422580994691,1.1831786573797223,0.7814218706129122,0.5526298038953128
2026-06-28T15:56:26.350262+00:00,phoneme,1489,rpl_lr,1,250,4073,200,50,1081,2,5,5,,,,,0.1121,success,,0.7382053654024052,0.6828249128775992,0.6833295205996308,0.817048218399004,0.7849645729763653,0.5106856920541278
2026-06-28T15:56:26.465392+00:00,phoneme,1489,rpl_lr,1,500,3823,400,100,1081,2,5,5,,,,,0.0681,success,,0.7243293246993524,0.609332419442747,0.6166082700968304,0.5963863067452684,0.7897872726972436,0.5587777018941721
2026-06-28T15:56:26.536283+00:00,phoneme,1489,rpl_lr,2,50,4273,40,10,1081,2,5,5,,,,,0.0997,success,,0.7502312673450509,0.6701075197780236,0.6790803536086556,1.4269513252748793,0.8082935570713661,0.5833345660356642
2026-06-28T15:56:26.638666+00:00,phoneme,1489,rpl_lr,2,100,4223,80,20,1081,2,5,5,,,,,0.0788,success,,0.7493061979648473,0.6749900903430393,0.6824534304559668,1.1508056319217557,0.7993913819016631,0.5569718933086958
2026-06-28T15:56:26.720438+00:00,phoneme,1489,rpl_lr,2,250,4073,200,50,1081,2,5,5,,,,,0.0957,success,,0.7224791859389454,0.5960266404611294,0.6006905111358465,0.6754750104044638,0.8051885312236776,0.5307167667604754
2026-06-28T15:56:26.818981+00:00,phoneme,1489,rpl_lr,2,500,3823,400,100,1081,2,5,5,,,,,0.0775,success,,0.7382053654024052,0.6449886038944952,0.6545339155789086,0.5780294578602926,0.8051678861050093,0.5462587354540391
2026-06-28T15:56:26.899525+00:00,phoneme,1489,rpl_lite_xgboost,0,50,4273,40,10,1081,2,5,5,4253.0,23.0,5.0,"{0: 2916, 1: 1337}",10.3038,success,,0.790009250693802,0.7563875997159232,0.7514023614987564,1.5583628416061401,0.8452669000941417,0.6575694431573651
2026-06-28T15:56:37.210014+00:00,phoneme,1489,rpl_lite_xgboost,0,100,4223,80,20,1081,2,5,5,4191.0,30.0,5.0,"{0: 2754, 1: 1437}",13.1961,success,,0.7946345975948196,0.7753480767007449,0.7626178097476438,1.3786853551864624,0.8554717822518044,0.693835577429091
2026-06-28T15:56:50.413240+00:00,phoneme,1489,rpl_lite_xgboost,0,250,4073,200,50,1081,2,5,5,4006.0,33.0,5.0,"{0: 2582, 1: 1424}",14.1995,success,,0.8038852913968547,0.7929666209721373,0.7757331642319194,1.183135986328125,0.8745230977587659,0.7319282210900799
2026-06-28T15:57:04.620632+00:00,phoneme,1489,rpl_lite_xgboost,0,500,3823,400,100,1081,2,5,5,3693.0,51.0,5.0,"{0: 2508, 1: 1185}",17.916,success,,0.8048103607770583,0.7788556823624622,0.7708791015615191,0.9487067461013794,0.8720126513287199,0.715993713443213
2026-06-28T15:57:22.543700+00:00,phoneme,1489,rpl_lite_xgboost,1,50,4273,40,10,1081,2,5,5,4248.0,8.0,5.0,"{0: 2791, 1: 1457}",11.4681,success,,0.7520814061054579,0.7240181181561431,0.7134305090647232,2.0413901805877686,0.7757382694435727,0.537132186771848
2026-06-28T15:57:34.018987+00:00,phoneme,1489,rpl_lite_xgboost,1,100,4223,80,20,1081,2,5,5,4190.0,29.0,5.0,"{0: 3285, 1: 905}",12.2141,success,,0.7678075855689177,0.6853105851652435,0.6972012449822951,1.7408733367919922,0.8243595884189143,0.5996450405174538
2026-06-28T15:57:46.240153+00:00,phoneme,1489,rpl_lite_xgboost,1,250,4073,200,50,1081,2,5,5,4017.0,51.0,5.0,"{0: 2773, 1: 1244}",17.508,success,,0.8140610545790934,0.7927828794159909,0.7828191203855023,1.0492194890975952,0.8766825771714536,0.7207373139462383
2026-06-28T15:58:03.755194+00:00,phoneme,1489,rpl_lite_xgboost,1,500,3823,400,100,1081,2,5,5,3723.0,33.0,5.0,"{0: 2717, 1: 1006}",16.1378,success,,0.8307123034227567,0.7916432688655095,0.7940684450227717,0.812172532081604,0.890589129106314,0.7638137424890556
2026-06-28T15:58:19.900954+00:00,phoneme,1489,rpl_lite_xgboost,2,50,4273,40,10,1081,2,5,5,4260.0,24.0,5.0,"{0: 2873, 1: 1387}",11.1656,success,,0.8011100832562442,0.7790063917287398,0.7684475329397993,1.5221980810165405,0.8721055543627265,0.6852853961953245
2026-06-28T15:58:31.074428+00:00,phoneme,1489,rpl_lite_xgboost,2,100,4223,80,20,1081,2,5,5,4177.0,23.0,5.0,"{0: 2691, 1: 1486}",13.1693,success,,0.7816836262719704,0.7689542834492212,0.7514535789998753,1.5935277938842773,0.8486237963895816,0.6454362652384197
2026-06-28T15:58:44.250809+00:00,phoneme,1489,rpl_lite_xgboost,2,250,4073,200,50,1081,2,5,5,3979.0,35.0,5.0,"{0: 2505, 1: 1474}",15.8489,success,,0.7964847363552267,0.7895766924868284,0.7693128467776356,1.2054346799850464,0.8619295753711992,0.6800246011398333
2026-06-28T15:59:00.112955+00:00,phoneme,1489,rpl_lite_xgboost,2,500,3823,400,100,1081,2,5,5,3719.0,31.0,5.0,"{0: 2511, 1: 1208}",16.105,success,,0.8399629972247918,0.8286413860306869,0.8145744283191596,0.8200899362564087,0.8969478256561019,0.7269387349928025
2026-06-28T15:59:16.287977+00:00,spambase,44,logistic_regression,0,50,3630,40,10,921,2,57,57,,,,,0.1432,success,,0.8479913137893594,0.8586673183447378,0.8453214971209213,0.43172627072561215,0.9299544812741294,0.8553450063788468
2026-06-28T15:59:16.436005+00:00,spambase,44,logistic_regression,0,100,3580,80,20,921,2,57,57,,,,,0.1215,success,,0.8892508143322475,0.8975310287627003,0.8866694011484824,0.40607219070863965,0.9443234890448967,0.8807150009843722
2026-06-28T15:59:16.561816+00:00,spambase,44,logistic_regression,0,250,3430,200,50,921,2,57,57,,,,,0.0964,success,,0.8968512486427795,0.8999526052311977,0.8935580056861521,0.44176566455751176,0.9376314464291003,0.865990738194501
2026-06-28T15:59:16.661757+00:00,spambase,44,logistic_regression,0,500,3180,400,100,921,2,57,57,,,,,0.0835,success,,0.9044516829533116,0.9028555348203442,0.9005243313302698,0.3839739568715364,0.9473547794662165,0.8864578536998595
2026-06-28T15:59:16.748477+00:00,spambase,44,logistic_regression,1,50,3630,40,10,921,2,57,57,,,,,0.0987,success,,0.8501628664495114,0.8267647145946266,0.8368597510884745,0.36480322628726686,0.9259999802521797,0.8867842817465287
2026-06-28T15:59:16.850492+00:00,spambase,44,logistic_regression,1,100,3580,80,20,921,2,57,57,,,,,0.088,success,,0.8707926167209555,0.8596744571817886,0.8632721420685268,0.377859930865748,0.9305814745697445,0.8769106380373919
2026-06-28T15:59:16.941712+00:00,spambase,44,logistic_regression,1,250,3430,200,50,921,2,57,57,,,,,0.097,success,,0.8783930510314875,0.8673909179774282,0.8712454066144752,0.33230612927145137,0.9441136684538445,0.9068869368371385
2026-06-28T15:59:17.044613+00:00,spambase,44,logistic_regression,1,500,3180,400,100,921,2,57,57,,,,,0.1192,success,,0.8925081433224755,0.8905921383927249,0.8881399848119963,0.3423717661451033,0.9521806530604184,0.9165437310268436
