timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T23:13:04.813914+00:00,jannis,41168,xgboost,0,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",9.2577,success,,0.6133635875082104,0.4407951807446823,0.4411701606988778,1.0225813388824463,0.7613515560759662,
2026-07-07T23:13:14.089448+00:00,jannis,41168,xgboost,1,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",3.0778,success,,0.5095240938675584,0.3651715412176354,0.36163955150705884,1.2288134098052979,0.6637277107308056,
2026-07-07T23:13:17.178229+00:00,jannis,41168,xgboost,1,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",4.4145,success,,0.5231981847495074,0.38271021325926424,0.38024850133000687,1.1997342109680176,0.6827440018677158,
2026-07-07T23:13:21.612351+00:00,jannis,41168,xgboost,1,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",6.3983,success,,0.5742521048546009,0.41165308067295575,0.412632678634997,1.1455365419387817,0.730387677500532,
2026-07-07T23:13:28.030116+00:00,jannis,41168,xgboost,1,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",9.1613,success,,0.6115722218904879,0.43330235120834226,0.4356641842995861,1.0682008266448975,0.7615865140625595,
2026-07-07T23:13:37.203158+00:00,jannis,41168,xgboost,2,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",2.115,success,,0.5313787544037738,0.3698871315138357,0.37443561920192037,1.3352172374725342,0.6233171628233536,
2026-07-07T23:13:39.331930+00:00,jannis,41168,xgboost,2,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",4.4189,success,,0.527855735355586,0.37116319176204854,0.37582109605070163,1.2791651487350464,0.6663476358305216,
2026-07-07T23:13:43.769962+00:00,jannis,41168,xgboost,2,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",6.5547,success,,0.5980772675703111,0.42482441488256195,0.42973154914651124,1.1251850128173828,0.733458968475048,
2026-07-07T23:13:50.344886+00:00,jannis,41168,xgboost,2,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",9.4283,success,,0.605601003164746,0.4303090737182309,0.43435287943751544,1.0577577352523804,0.7562820398412314,
2026-07-07T23:13:59.793584+00:00,jannis,41168,lightgbm,0,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",3.7229,success,,0.4076551024064011,0.25993583370602763,0.2462064268174048,1.3014186109573915,0.5130818053787228,
