timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T12:42:21.169732+00:00,bank-marketing,1461,random_forest,2,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",3.5923,success,,0.8785801172177374,0.5819496148851876,0.603303667314429,0.3566534438916872,0.7209634558180331,0.29448596320152653
2026-07-07T12:42:24.779546+00:00,bank-marketing,1461,random_forest,2,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",3.1964,success,,0.8901913081941834,0.5737654368481546,0.5978953999527757,0.30256226464636093,0.8130660868144786,0.41780014600230875
2026-07-07T12:42:27.987154+00:00,bank-marketing,1461,random_forest,2,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",3.2554,success,,0.8929558774742895,0.5950095464913537,0.6262573475137916,0.2705311271613841,0.8505914918449409,0.4776312991040376
2026-07-07T12:42:31.253569+00:00,bank-marketing,1461,random_forest,2,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",3.6062,success,,0.894061705186332,0.6124445883290148,0.6466362053746968,0.2699291005042334,0.8564508950501472,0.4765458546391666
2026-07-07T12:42:34.869680+00:00,bank-marketing,1461,xgboost,0,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",4.074,success,,0.8048214088245051,0.5008264550853265,0.5006053568961798,0.5368974804878235,0.5131614925433202,0.12283923295434415
2026-07-07T12:42:38.958881+00:00,bank-marketing,1461,xgboost,0,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",2.6069,success,,0.8514873382726971,0.5698881290889226,0.5796772429026024,0.4151073694229126,0.7213404031424706,0.23878746895219358
2026-07-07T12:42:41.582111+00:00,bank-marketing,1461,xgboost,0,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",3.7783,success,,0.8722768992590955,0.6066685171748067,0.626036064598837,0.3461616635322571,0.8172961945424608,0.3651006363624494
2026-07-07T12:42:45.376716+00:00,bank-marketing,1461,xgboost,0,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",3.0123,success,,0.8825610969810903,0.6481595335299054,0.6701108828722374,0.32042017579078674,0.8517295543510812,0.4315008564933885
2026-07-07T12:42:48.404000+00:00,bank-marketing,1461,xgboost,1,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",2.6337,success,,0.8694017472077851,0.5550238336768019,0.5673172961173272,0.430659681558609,0.7371460903182124,0.27325440873479423
2026-07-07T12:42:51.051756+00:00,bank-marketing,1461,xgboost,1,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",2.6286,success,,0.8195289173946699,0.6100077768689639,0.6000412799740525,0.4737800061702728,0.7016838637663009,0.23546947199050317
