dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
bank-marketing,tabiclv2,250,0.8929927383980242,0.005518438538957491,3,0.6203120493332055,0.03238523640538018,3,0.6524441877441413,0.0363144596507611,3,0.6524441877441413,0.0363144596507611,3,0.8739640606856192,0.012822941356337398,3,0.49035063689203867,0.04521634068753639,3,0.25525721550366026,0.007609673534195419,3,7.1480999999999995,1.057910293928554,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3,250,0.893471930406576,0.003933597721096721,3,0.6188068444338175,0.02324144298034174,3,0.6518431923921515,0.025180219608326514,3,0.6518431923921515,0.025180219608326514,3,0.8698882869147768,0.01940824675219695,3,0.4902136086704285,0.02236625874099622,3,0.2546157507175599,0.011255785130086814,3,12.948433333333332,5.57091221464971,3,3,3,0,1.0,True,2.0
bank-marketing,tabpfn3,500,0.8954624202882524,0.001618945870175646,3,0.6566948149077567,0.024296543653087147,3,0.6881708210638511,0.01925039868239416,3,0.6881708210638511,0.01925039868239416,3,0.8949695376373232,0.009610052901832571,3,0.5126953258973251,0.021147252577504553,3,0.23963225251574982,0.006154487729296482,3,12.730466666666667,4.400435953781549,3,3,3,0,1.0,True,1.0
bank-marketing,tabiclv2,500,0.8957204467543957,0.0016289859408001788,3,0.6530145132709843,0.007000928612112323,3,0.6861974517013719,0.004719783581586234,3,0.6861974517013719,0.004719783581586234,3,0.9019009926851661,0.003608038364477258,3,0.5238603870986783,0.011566408723112855,3,0.23435482872893554,0.004469123612483001,3,8.033766666666667,1.2343353852714967,3,3,3,0,1.0,True,2.0
electricity,tabpfn3,50,0.7197396005737614,0.014823630890351894,3,0.7110011451454404,0.012283641191456647,3,0.7114029976999858,0.012881142537468476,3,0.7114029976999858,0.012881142537468476,3,0.7866390396591738,0.02460062082902537,3,0.7636603194011999,0.01085719305148292,3,0.5744951989154922,0.04928795618483126,3,9.109166666666667,2.976588685615352,3,3,3,0,1.0,True,1.0
electricity,tabiclv2,50,0.6804222295781382,0.06328100690158532,3,0.6773137203506331,0.051594052257676166,3,0.6745311009611182,0.05737569587669653,3,0.6745311009611182,0.05737569587669653,3,0.7551847979700329,0.042549526024662644,3,0.7121843631534913,0.04389063165213798,3,0.6932530713581362,0.10676710585141486,3,5.1082,0.8229935783467573,3,3,3,0,1.0,True,2.0
electricity,tabpfn3,100,0.7471036080767958,0.011071875418665963,3,0.729839958699019,0.008608821034252636,3,0.7322975899847464,0.007855319355117402,3,0.7322975899847464,0.007855319355117402,3,0.8136734252506065,0.008487104083892713,3,0.7857325699154748,0.011540209253294867,3,0.5280119419120518,0.02589168362355981,3,8.426599999999999,1.4640780443678545,3,3,3,0,1.0,True,1.0
electricity,tabiclv2,100,0.7305527970870572,0.010656117690764732,3,0.717467927954505,0.01733686029876172,3,0.719246058824461,0.016253287877606014,3,0.719246058824461,0.016253287877606014,3,0.7987076002176674,0.004145879868631633,3,0.760335072531401,0.01238727838614312,3,0.562542638174932,0.03453656905217752,3,5.2316,0.5109589024569393,3,3,3,0,1.0,True,2.0
electricity,tabiclv2,250,0.7709735554819964,0.008752535492605846,3,0.7591419116586903,0.008646615215214912,3,0.7621153252985874,0.008887774392440581,3,0.7621153252985874,0.008887774392440581,3,0.8424165508897051,0.00925914541381071,3,0.8020569670830581,0.01877014121873722,3,0.4922945160218923,0.014008581727213294,3,4.862166666666667,0.5670822985540401,3,3,3,0,1.0,True,1.0
electricity,tabpfn3,250,0.7661922100849609,0.007947453649064956,3,0.7501506595466326,0.008030760348659535,3,0.7543325840652085,0.008257647602231454,3,0.7543325840652085,0.008257647602231454,3,0.8442397888706613,0.009354868934443284,3,0.8067798465854362,0.012663721969110399,3,0.4913465915075506,0.006821326087611232,3,7.689233333333333,0.20268084106134246,3,3,3,0,1.0,True,2.0
