dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
satimage,tabpfn3,50,0.8216692586832556,0.014883231954334435,3,0.7747625414509377,0.022510396944450423,3,0.7722198159485035,0.03056021854271602,3,0.7722198159485035,0.03056021854271602,3,0.9617246219583847,0.007431498500651859,3,,,0,0.48046294043950294,0.0418444699838613,3,8.856333333333334,0.4647704523023529,3,3,3,0,1.0,True,1.0
satimage,tabiclv2,100,0.836962156557802,0.007390657039597331,3,0.8083767649188306,0.009594472227588522,3,0.8037201308562167,0.008010853888342247,3,0.8037201308562167,0.008010853888342247,3,0.9726470564657029,0.001503898741692072,3,,,0,0.41229199964818286,0.008960160473934912,3,7.9285,0.19425660863919172,3,3,3,0,1.0,True,1.0
satimage,tabiclv2,250,0.857957490927942,0.013917463720745229,3,0.8217540504148384,0.016109306624235643,3,0.8245134926357789,0.013488332236455089,3,0.8245134926357789,0.013488332236455089,3,0.9742493715074603,0.003126940322623073,3,,,0,0.38177286744047517,0.02983781713549829,3,7.930466666666667,0.19392705673353888,3,3,3,0,1.0,True,1.0
satimage,tabiclv2,500,0.8841368584758943,0.012848142800822982,3,0.8554008585086915,0.018306646314734037,3,0.8581004982758603,0.019113649574000156,3,0.8581004982758603,0.019113649574000156,3,0.9829085812432448,0.0034781322621878635,3,,,0,0.3038039558681836,0.03352307141261083,3,8.039266666666666,0.9688376661408937,3,3,3,0,1.0,True,1.0
segment,tabpfn3,50,0.9004329004329005,0.01874513861005271,3,0.9004329004329005,0.01874513861005271,3,0.898824270989904,0.01849923048938926,3,0.898824270989904,0.01849923048938926,3,0.9888641100762312,0.0011573979963593079,3,,,0,0.29908248772995616,0.02344450174693719,3,10.351066666666666,2.308386255229686,3,3,3,0,1.0,True,1.0
segment,tabiclv2,100,0.9184704184704184,0.009760280850265967,3,0.9184704184704185,0.009760280850265987,3,0.9167221804784133,0.008581057242173859,3,0.9167221804784133,0.008581057242173859,3,0.993493739705861,0.0007550154126927654,3,,,0,0.21788652844006703,0.01715031637238283,3,6.342966666666666,1.3279233461812978,3,3,3,0,1.0,True,1.0
segment,tabpfn3,250,0.9581529581529581,0.006612663340484526,3,0.9581529581529583,0.006612663340484633,3,0.9583794606325915,0.006173204412865989,3,0.9583794606325915,0.006173204412865989,3,0.9968206596994476,0.001017927840345347,3,,,0,0.13712907978291816,0.021558757305798554,3,8.359466666666668,1.310327334421951,3,3,3,0,1.0,True,1.0
segment,tabiclv2,500,0.9675324675324676,0.00780422353996535,3,0.9675324675324676,0.007804223539965581,3,0.9678459049395581,0.007390467430213039,3,0.9678459049395581,0.007390467430213039,3,0.9984914075823165,0.000509328219448739,3,,,0,0.1014047098209916,0.02628740366703672,3,5.760966666666666,0.5510369255624648,3,3,3,0,1.0,True,1.0
spambase,tabpfn3,50,0.8972131740861382,0.0027324771752699067,3,0.8909451306812012,0.005073674415506316,3,0.8920445731901562,0.0031484927208405822,3,0.8920445731901562,0.0031484927208405822,3,0.9562799714314867,0.00646831055238613,3,0.9412809929924002,0.00569498255370565,3,0.2708999940032732,0.012323470725322968,3,6.3998333333333335,0.3143980650915867,3,3,3,0,1.0,True,1.0
spambase,tabpfn3,100,0.9073470865001809,0.009486313732957772,3,0.9068495314829627,0.009402803910385211,3,0.9036436400167008,0.009191169745829385,3,0.9036436400167008,0.009191169745829385,3,0.9671741856492589,0.005220915784155053,3,0.9565993449637178,0.0073464600747623985,3,0.23762267355037228,0.014911443067311932,3,6.0407,0.06865923098899375,3,3,3,0,1.0,True,1.0
