method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
mlp,500,0.7402666100676877,0.14566038865311282,9,0.7043974554708351,0.14599236298022486,9,0.7048230685241321,0.1525686680245689,9,0.7048230685241321,0.1525686680245689,9,0.8956646863584914,0.07650113986672871,9,0.7519308073767518,0.1777543224048439,6,0.8099562128384908,0.6047127063910038,9,1.640188888888889,1.6994792639544358,9,,,0,,,0
random_forest,50,0.6436880547807583,0.2543896614803033,9,0.6095955961060303,0.23916231749285716,9,0.6016436129298914,0.2585873230278074,9,0.6016436129298914,0.2585873230278074,9,0.8470722560152952,0.07001086464726436,9,0.7368198224671042,0.20397672660991042,6,1.440719961789763,1.5145499501711015,9,3.3502444444444444,1.9387486809222534,9,,,0,,,0
random_forest,100,0.7296319470182666,0.16749028403323732,9,0.6986283749284988,0.1599978214127128,9,0.7036091362746463,0.16388422769722544,9,0.7036091362746463,0.16388422769722544,9,0.8955567526527006,0.05524140078694323,9,0.7763065877670674,0.19249484996269808,6,1.029013733891455,0.9488713453447659,9,3.2437666666666667,1.5909498420754817,9,,,0,,,0
random_forest,250,0.7829395489368844,0.12868143499291027,9,0.7588666105230585,0.12494915848930209,9,0.7630787358828726,0.12754352243303338,9,0.7630787358828726,0.12754352243303338,9,0.9260299386254519,0.04058634924837053,9,0.8347994442117105,0.1385190906204491,6,0.8810010919898539,0.8008402729763385,9,3.3736555555555556,1.6146673249551369,9,,,0,,,0
random_forest,500,0.8323664448241145,0.08994380069370281,9,0.8143785481541725,0.08930326731270864,9,0.8178773356259,0.09025090898887211,9,0.8178773356259,0.09025090898887211,9,0.946471199062125,0.033639817200157414,9,0.8655648808402634,0.11002884369107037,6,0.6636197088527511,0.5284843945262813,9,2.6395666666666666,1.1009841211389015,9,,,0,,,0
rpl_lite_xgboost,50,0.6050080075864841,0.2826769017132529,9,0.5875361888948731,0.2728087427981257,9,0.5660738195985703,0.302364833560747,9,0.5660738195985703,0.302364833560747,9,0.7979621873778551,0.0924616185858248,9,0.7218348490051358,0.17192283003344616,6,1.7140959766176012,1.294008724652526,9,13.161,11.336269262416097,9,1722.5555555555557,376.0243047700212,9,0.3475423373711304,0.19653323903582484,9
rpl_lite_xgboost,100,0.6912863692382792,0.16978228283784635,9,0.6777647240827185,0.16192265195357275,9,0.6722370701570045,0.1653386568692204,9,0.6722370701570045,0.1653386568692204,9,0.8652150737109516,0.04393484948563755,9,0.7548550797531098,0.16597649684975407,6,1.347773810227712,0.9062178086232036,9,28.217555555555556,39.6731706346402,9,2695.3333333333335,1207.4378866012114,9,0.4142123313803895,0.10837387909566648,9
rpl_lite_xgboost,250,0.7659413665994488,0.12801150370332068,9,0.7534900151240919,0.12218100582866262,9,0.7516529609628633,0.12431056293747826,9,0.7516529609628633,0.12431056293747826,9,0.9098544537222958,0.03646983503200381,9,0.8148747662499676,0.13518520609501689,6,0.9585953917768266,0.6550513304987184,9,21.94031111111111,21.754336146814754,9,3221.0,2088.7083927633366,9,0.4524456209009038,0.05362007820953516,9
rpl_lite_xgboost,500,0.8136882675779643,0.09909585028963269,9,0.7995888505329758,0.09630169982583643,9,0.7999637917416739,0.09717038991285179,9,0.7999637917416739,0.09717038991285179,9,0.9404452338880014,0.03301587776102985,9,0.8561939058621908,0.10787108854752434,6,0.6788802146911621,0.44904474297607366,9,25.810966666666666,25.745981345930474,9,3139.6666666666665,2149.5818779474303,9,0.4545023384726823,0.0505543509758392,9
rpl_lr,50,0.6146205703612413,0.27156971499631105,9,0.5763504067153087,0.25949409988229233,9,0.5592045877204344,0.27846083700855373,9,0.5592045877204344,0.27846083700855373,9,0.8113962437924598,0.08592970219922676,9,0.6839002365290622,0.20883033411719004,6,2.115257332722346,1.3650551237393875,9,0.7749,0.35882023354320475,9,,,0,,,0
