dataset,dataset_id,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete
spambase,44,logistic_regression,250,0.8986608758595729,0.029741816509665883,3,0.8929421290125102,0.028461689819081492,3,0.893792619892024,0.03052932570611004,3,0.893792619892024,0.03052932570611004,3,0.9448525660646873,0.016698414100879928,3,0.8904965142651284,0.03564513640180053,3,0.3410018583138783,0.07326440522693582,3,0.33723333333333333,0.06504354951363997,3,,,0,,,0,3,3,0,1.0,True
spambase,44,logistic_regression,500,0.9066232356134636,0.013342242917963642,3,0.901117726630923,0.01428708207275739,3,0.9020031844410585,0.013968350878029282,3,0.9020031844410585,0.013968350878029282,3,0.9545610882365526,0.004147007250985285,3,0.9135021843704799,0.009240023611762535,3,0.29780180255572,0.0070135574510727695,3,0.32426666666666665,0.08161380602161214,3,,,0,,,0,3,3,0,1.0,True
spambase,44,mlp,50,0.7433948606587043,0.06937365901757736,3,0.7147452037481363,0.05267466701006994,3,0.720294202724305,0.05933731540682761,3,0.720294202724305,0.05933731540682761,3,0.8055613153364863,0.09106938646357045,3,0.743150798465264,0.11426688588393129,3,0.5508286555608114,0.08346325170270626,3,0.24886666666666665,0.037392557191683655,3,,,0,,,0,3,3,0,1.0,True
spambase,44,mlp,100,0.8052841114730366,0.040876751077800956,3,0.7767311433000583,0.04569797449145407,3,0.7850035366373346,0.0475197509720153,3,0.7850035366373346,0.0475197509720153,3,0.868918905575797,0.056223847916826955,3,0.7854910773364,0.07676853588319692,3,0.519535074631373,0.07508345697018534,3,0.3550333333333333,0.055106291231885096,3,,,0,,,0,3,3,0,1.0,True
spambase,44,mlp,250,0.827723488961274,0.06049570523426227,3,0.7965332701403082,0.06146030577291118,3,0.8088659930451024,0.06585795226821324,3,0.8088659930451024,0.06585795226821324,3,0.9044913126047045,0.06538181238401607,3,0.8545147909306862,0.11428455495976789,3,0.47309742371241253,0.09082376059412728,3,0.40210000000000007,0.01975778327647107,3,,,0,,,0,3,3,0,1.0,True
spambase,44,mlp,500,0.8968512486427795,0.022749540542624215,3,0.883907501209554,0.02477799806307182,3,0.8900334371231695,0.024548490387029376,3,0.8900334371231695,0.024548490387029376,3,0.9499952276100858,0.012580602834958824,3,0.9123443849044884,0.024681567270757286,3,0.33213636279106135,0.022930354032500763,3,0.5907333333333333,0.009943004240838545,3,,,0,,,0,3,3,0,1.0,True
spambase,44,random_forest,50,0.8689829895041621,0.038790236335759516,3,0.8448635919310407,0.05074498503073777,3,0.8555077865376024,0.0476377028556966,3,0.8555077865376024,0.0476377028556966,3,0.9364860728497092,0.01141507371443301,3,0.9208186485038102,0.017296884634743662,3,0.37084032546452694,0.03352512599003477,3,2.6412666666666667,0.5777929156136593,3,,,0,,,0,3,3,0,1.0,True
spambase,44,random_forest,100,0.9022801302931596,0.022801302931596087,3,0.8858205713044423,0.03262009797823485,3,0.8942626353813664,0.027322293408554427,3,0.8942626353813664,0.027322293408554427,3,0.9555517705566583,0.00872930039084946,3,0.9490916302684774,0.009325723312688269,3,0.3196746000584474,0.022104301537584328,3,3.3622,2.08542376269189,3,,,0,,,0,3,3,0,1.0,True
spambase,44,random_forest,250,0.9211002533478103,0.010319636213813406,3,0.910818843370163,0.010141199451475734,3,0.9162259370792382,0.010790949508167008,3,0.9162259370792382,0.010790949508167008,3,0.9676785778936315,0.0063672493350737935,3,0.9602597174466995,0.0074344801821526535,3,0.26893837870261544,0.02854392462228948,3,2.6474333333333333,0.4830197960056435,3,,,0,,,0,3,3,0,1.0,True
spambase,44,random_forest,500,0.9348534201954396,0.007522479077389265,3,0.927463787434462,0.011303060549675344,3,0.9311163563821495,0.008501866763772762,3,0.9311163563821495,0.008501866763772762,3,0.9731824599859791,0.005460273996364523,3,0.9658655296027332,0.004965734097445784,3,0.24295204255906447,0.026007017726334524,3,2.188466666666667,0.24338131262143636,3,,,0,,,0,3,3,0,1.0,True
spambase,44,rpl_lite_xgboost,50,0.836409699601882,0.01374840384598088,3,0.8207095391846125,0.007424386026129556,3,0.8256756673320155,0.011615781042589413,3,0.8256756673320155,0.011615781042589413,3,0.9017233264545093,0.009001028202267806,3,0.8751123486675372,0.015440831759751127,3,0.6245378255844116,0.1002455430554395,3,4.046166666666667,1.85258615004359,3,1772.0,0.0,3,0.48815426997245187,0.0,3,3,3,0,1.0,True
spambase,44,rpl_lite_xgboost,100,0.8338762214983714,0.010470847731805602,3,0.8229509167925589,0.0060909987213279265,3,0.8243734742277938,0.004608229251823205,3,0.8243734742277938,0.004608229251823205,3,0.9199703124434307,0.011429957423854836,3,0.9010722879970096,0.013736529601414771,3,0.5779816706975301,0.044248782875092166,3,6.536733333333333,0.3591232982324221,3,1748.0,0.0,3,0.488268156424581,0.0,3,3,3,0,1.0,True
spambase,44,rpl_lite_xgboost,250,0.8939558450959102,0.009361214011131066,3,0.882962074311048,0.005307759994020982,3,0.8875655768573578,0.008764867490466122,3,0.8875655768573578,0.008764867490466122,3,0.9468742491714145,0.012840587952200881,3,0.9362089546069017,0.013960587526049473,3,0.3707694311936696,0.08207249564793258,3,7.336366666666667,0.2711048567129211,3,1674.0,0.0,3,0.4880466472303207,0.0,3,3,3,0,1.0,True
spambase,44,rpl_lite_xgboost,500,0.917119073470865,0.009852086564470626,3,0.9113841247272333,0.015274469699509048,3,0.9127819872798107,0.01107265723605428,3,0.9127819872798107,0.01107265723605428,3,0.9652907372848721,0.010375172618032509,3,0.9536050439074838,0.011773803130529937,3,0.2633190949757893,0.04569503872336255,3,7.865333333333333,0.462894764858421,3,1552.0,0.0,3,0.48805031446540886,0.0,3,3,3,0,1.0,True
spambase,44,rpl_lr,50,0.8487151646760767,0.06977186644140951,3,0.8241259121024517,0.0881757229400474,3,0.831616911533727,0.08562469493356376,3,0.831616911533727,0.08562469493356376,3,0.9168756644318715,0.051320068192408606,3,0.8692132540732982,0.07734068526978821,3,0.8973091145356497,0.5811846773377004,3,0.47783333333333333,0.30468215132057436,3,,,0,,,0,3,3,0,1.0,True
spambase,44,rpl_lr,100,0.8816503800217155,0.04610396035952686,3,0.8673514223367595,0.057427588424063924,3,0.8726971749391513,0.052716012300034386,3,0.8726971749391513,0.052716012300034386,3,0.9360565577574375,0.02612753766007961,3,0.8826728112885559,0.05990097258202042,3,0.6669131616751353,0.310768335141216,3,0.39419999999999994,0.12262740313649312,3,,,0,,,0,3,3,0,1.0,True
spambase,44,rpl_lr,250,0.9011943539630836,0.0281674739871288,3,0.8939097722088926,0.027986493758849658,3,0.896049538038672,0.029283064591214412,3,0.896049538038672,0.029283064591214412,3,0.9480805118635031,0.017290082093184878,3,0.9024684684386436,0.033412311654109995,3,0.47962486743927,0.1331301912618093,3,0.5605666666666667,0.2602992956835138,3,,,0,,,0,3,3,0,1.0,True
spambase,44,rpl_lr,500,0.9062613101701049,0.011404959288156885,3,0.9000167856472842,0.013143152004121268,3,0.9014586032666485,0.012103977863237135,3,0.9014586032666485,0.012103977863237135,3,0.9556932966023877,0.0041481727669949635,3,0.9239634932124776,0.006291332908653302,3,0.37183215220769245,0.006772401051498706,3,1.1235000000000002,0.4520680922162059,3,,,0,,,0,3,3,0,1.0,True
spambase,44,self_training_catboost,50,0.8403908794788274,0.013164338385431212,3,0.835868459768753,0.014323091374287486,3,0.8338203388151166,0.013815958378285734,3,0.8338203388151166,0.013815958378285734,3,0.9115379931606715,0.0075801339918259774,3,0.8915508241401041,0.011813644934612889,3,0.5041206905211505,0.08530365879494736,3,7.861766666666667,0.8136451888466697,3,1345.3333333333333,39.119475115769816,3,0.37061524334251605,0.010776714907925585,3,3,3,0,1.0,True
spambase,44,self_training_catboost,100,0.8682591386174447,0.020177140593219425,3,0.8625576389506008,0.01739707826265198,3,0.862259208724678,0.019977086162726355,3,0.862259208724678,0.019977086162726355,3,0.9269042658583225,0.013846315742209726,3,0.9174461373962662,0.013588422939563412,3,0.4514120311576917,0.1136940987460551,3,6.481966666666666,0.3981876986213077,3,1432.0,0.0,3,0.4000000000000001,0.0,3,3,3,0,1.0,True
spambase,44,self_training_catboost,250,0.8975750995294969,0.020781581208766702,3,0.8880347956594291,0.020944726762157584,3,0.8917072579749364,0.02173689908629371,3,0.8917072579749364,0.02173689908629371,3,0.9563581398869768,0.013829107900304746,3,0.9444183449186775,0.02054786896852265,3,0.2672428668998789,0.060382909946230835,3,8.0407,0.851598960779074,3,1372.0,0.0,3,0.4000000000000001,0.0,3,3,3,0,1.0,True
spambase,44,self_training_catboost,500,0.9261672095548317,0.00868621064060801,3,0.9191721713715847,0.011664008538594022,3,0.9220877629507213,0.009540205999524001,3,0.9220877629507213,0.009540205999524001,3,0.9718173919053684,0.004361475703120742,3,0.9609051598035402,0.010532924501701938,3,0.199576733510331,0.01358398368165474,3,9.429766666666668,0.46749400352660436,3,1272.0,0.0,3,0.4000000000000001,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lightgbm,50,0.7173362287368802,0.09656290203779828,3,0.6767133702617573,0.1283622441582722,3,0.6669434401276639,0.1527380213613315,3,0.6669434401276639,0.1527380213613315,3,0.7525211383960162,0.13589206723431654,3,0.6336749923067327,0.15231938204655884,3,0.5498725359395357,0.09369051464363898,3,0.9531666666666666,0.677527536955756,3,0.0,0.0,3,0.0,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lightgbm,100,0.8411147303655447,0.006634202960486199,3,0.8260365137197981,0.011443998990983362,3,0.8301406060960219,0.004153922661279239,3,0.8301406060960219,0.004153922661279239,3,0.9286980262053574,0.010619096309412641,3,0.9154431686391575,0.010355561326856236,3,1.0903385285950011,0.133750805260544,3,12.478200000000001,2.089050255498895,3,1748.0,0.0,3,0.488268156424581,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lightgbm,250,0.9066232356134636,0.008887462293021122,3,0.895501940223348,0.008191382648557552,3,0.9008035888166516,0.008969740201282746,3,0.9008035888166516,0.008969740201282746,3,0.9599678768789229,0.011461114732329525,3,0.9501306082102277,0.012321721405841993,3,0.5837340144752132,0.11218182372559232,3,13.785866666666669,0.46564299987579866,3,1674.0,0.0,3,0.4880466472303207,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lightgbm,500,0.9330437929786463,0.009234419704794121,3,0.9286980262053576,0.014390743702518012,3,0.929641195965397,0.010324076178399968,3,0.929641195965397,0.010324076178399968,3,0.9745467052407424,0.007380575026985515,3,0.9646156945299591,0.008882921382934521,3,0.3901424560448716,0.07292846200878338,3,17.100533333333335,1.7130009525196788,3,1552.0,0.0,3,0.48805031446540886,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lr,50,0.8530582699963807,0.06429348542309689,3,0.8346095362224394,0.08413447758906738,3,0.8390229549281848,0.07819191458215212,3,0.8390229549281848,0.07819191458215212,3,0.9221466868094433,0.043699246533245036,3,0.8703181720514103,0.0739945774816045,3,0.5183432598908743,0.24803509455516148,3,0.29716666666666663,0.022989200363069038,3,1815.0,0.0,3,0.5,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lr,100,0.8852696344553022,0.04452124303925229,3,0.8751518113688203,0.056413593706699024,3,0.8777260144344932,0.050477270253148604,3,0.8777260144344932,0.050477270253148604,3,0.9366654488844127,0.027585131089798633,3,0.8743436528392744,0.059505866865529604,3,0.4548959930737813,0.17864235964746483,3,0.37473333333333336,0.06645339218830992,3,1790.0,0.0,3,0.5,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lr,250,0.9022801302931596,0.0281674739871288,3,0.8980148503608915,0.025326277874171323,3,0.8978827799529948,0.028517328771767273,3,0.8978827799529948,0.028517328771767273,3,0.9463608058427218,0.017645275296598702,3,0.894718507639642,0.03767169989197273,3,0.3682165543238322,0.09751142609775215,3,0.3169,0.010376897416858296,3,1715.0,0.0,3,0.5,0.0,3,3,3,0,1.0,True
spambase,44,self_training_lr,500,0.9077090119435396,0.014363470744107447,3,0.9026555881394591,0.015213298384555029,3,0.9032263423026472,0.015014084682662028,3,0.9032263423026472,0.015014084682662028,3,0.9551033304698994,0.004032857760983147,3,0.9171999899881845,0.008712035350035398,3,0.3082963526248932,0.00744799373761753,3,0.34073333333333333,0.02655133392757009,3,1590.0,0.0,3,0.5,0.0,3,3,3,0,1.0,True
spambase,44,self_training_xgboost,50,0.8356858487151647,0.009852086564470652,3,0.8194703634586332,0.003029437491765087,3,0.8246743487741627,0.007459579915451384,3,0.8246743487741627,0.007459579915451384,3,0.9009918342762918,0.008697739729353173,3,0.8726918617003122,0.01345518126107472,3,0.6262225906054179,0.10258630947027028,3,3.4989666666666666,0.909152887766042,3,1772.0,0.0,3,0.48815426997245187,0.0,3,3,3,0,1.0,True
spambase,44,self_training_xgboost,100,0.8335142960550127,0.00762624231114929,3,0.8220104268491365,0.011403010102703308,3,0.8235531162301689,0.0037348407252244835,3,0.8235531162301689,0.0037348407252244835,3,0.9201488656522869,0.009786846142556954,3,0.9010932100918883,0.0121584023568993,3,0.5808705488840739,0.03693806717577327,3,5.934733333333334,0.9632587208706361,3,1748.0,0.0,3,0.488268156424581,0.0,3,3,3,0,1.0,True
spambase,44,self_training_xgboost,250,0.8921462178791169,0.00814935233383837,3,0.8800245860363162,0.003926087727909073,3,0.8853584928920698,0.007407586328343237,3,0.8853584928920698,0.007407586328343237,3,0.9463155504211223,0.012418584469250146,3,0.9354460608004843,0.013561494462060014,3,0.3734871447086334,0.07783518926074136,3,6.973199999999999,0.6980509078856649,3,1674.0,0.0,3,0.4880466472303207,0.0,3,3,3,0,1.0,True
spambase,44,self_training_xgboost,500,0.9185667752442996,0.008887462293021096,3,0.9125788678574603,0.01326683203165131,3,0.9142779580990877,0.0098555532708876,3,0.9142779580990877,0.0098555532708876,3,0.9650990188624599,0.010993815651453416,3,0.9535139832616281,0.01226046135241022,3,0.2639654725790024,0.048770301666616014,3,7.934866666666667,0.7142270810696923,3,1552.0,0.0,3,0.48805031446540886,0.0,3,3,3,0,1.0,True
spambase,44,xgboost,50,0.8508867173362288,0.022313518120591184,3,0.8350637360901291,0.030578265524031107,3,0.8403346167690687,0.026894672324069065,3,0.8403346167690687,0.026894672324069065,3,0.9099178490674092,0.015054252489707601,3,0.8822532326034865,0.02396247771356273,3,0.37827340761820477,0.04489566132604627,3,1.2611999999999999,0.2707586563713153,3,,,0,,,0,3,3,0,1.0,True
spambase,44,xgboost,100,0.8534201954397395,0.0021715526601520097,3,0.8405240084125715,0.014652802636990894,3,0.8439602431308534,0.0061786305282907515,3,0.8439602431308534,0.0061786305282907515,3,0.9271190234044585,0.011448608654128943,3,0.9115867604646523,0.012235236573440821,3,0.3882185220718384,0.03982846266358674,3,1.6166,0.5680549005157864,3,,,0,,,0,3,3,0,1.0,True
spambase,44,xgboost,250,0.9055374592833876,0.010470847731805602,3,0.8942849807952449,0.008917694820268489,3,0.8996624999276356,0.010619362249501087,3,0.8996624999276356,0.010619362249501087,3,0.9557130444227218,0.011043524639522073,3,0.9458449394956734,0.012538934923009006,3,0.2765587071577708,0.053774553147303464,3,1.7209,0.4860622593865934,3,,,0,,,0,3,3,0,1.0,True
spambase,44,xgboost,500,0.924719507781397,0.008292753700607688,3,0.919902840723955,0.014320084802724717,3,0.9208711247980074,0.009593432893019347,3,0.9208711247980074,0.009593432893019347,3,0.9687252123713511,0.00818620635649718,3,0.9559832958992306,0.011109098168188941,3,0.22112272183100382,0.03177826729520627,3,2.7572999999999994,0.2166397008860564,3,,,0,,,0,3,3,0,1.0,True
