dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
phoneme,tabpfn3_self_training,100,0.797718162195498,0.02144352593365861,3,0.7729153935510155,0.008528892407518049,3,0.7632275342047655,0.010543689341579064,3,0.7632275342047655,0.010543689341579064,3,0.8656002774703948,0.01691775255798075,3,0.6957406144949645,0.03323432659250519,3,0.43646485715101385,0.03819779681008212,3,9.6193,0.06635932489108093,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2_self_training,100,0.7967930928152945,0.01619091654989223,3,0.7574955544177802,0.01720190465300132,3,0.7558305253070268,0.014107598289519128,3,0.7558305253070268,0.014107598289519128,3,0.8671816935603746,0.021708258147830176,3,0.701917641291799,0.04427290108979747,3,0.43021848852128447,0.04494482224225061,3,5.2069,0.4045442744620171,3,3,3,0,1.0,True,2.0
phoneme,laplacian_ssl,100,0.7588652482269503,0.028756616545258767,3,0.6722167627352856,0.07332223634276737,3,0.6777568676589086,0.06503494766185505,3,0.6777568676589086,0.06503494766185505,3,0.814624726796263,0.014598096889851368,3,0.5950376105532661,0.01747019574420172,3,0.4695617830470972,0.01793994370045676,3,3.7705,0.24056340120641792,3,3,3,0,1.0,True,3.0
phoneme,tabpfn3_self_training,250,0.8162195497995683,0.012961979375259761,3,0.7856967865184622,0.004719489179364151,3,0.7815520746694706,0.010907912787044956,3,0.7815520746694706,0.010907912787044956,3,0.8917727825766208,0.007297297289579909,3,0.7401811832905955,0.025502665578527747,3,0.3802015080070429,0.01792092006598884,3,9.980566666666666,1.0942072579421744,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2_self_training,250,0.8193031144002467,0.00874341466466719,3,0.7851097769776647,0.002025386453232599,3,0.7833726006151819,0.0066037114443975664,3,0.7833726006151819,0.0066037114443975664,3,0.8894385078258763,0.009057811736581186,3,0.7405710570594856,0.0032186212356657747,3,0.3838857503095133,0.025537261701519702,3,5.462866666666667,0.41956670903842336,3,3,3,0,1.0,True,2.0
phoneme,laplacian_ssl,250,0.7764415664508171,0.006018877982097787,3,0.7237180757648328,0.01075617762422866,3,0.7264782588889925,0.007730546175460835,3,0.7264782588889925,0.007730546175460835,3,0.8300480067826097,0.015137769313776448,3,0.6005462470191962,0.040239546049767455,3,0.447170249611055,0.01417027435257984,3,3.570766666666666,0.07006014083152655,3,3,3,0,1.0,True,3.0
phoneme,tabpfn3_self_training,500,0.8325624421831638,0.0057770564277506,3,0.7969511288750888,0.007564896886791979,3,0.7975303514687243,0.005341653087515285,3,0.7975303514687243,0.005341653087515285,3,0.9098124872688436,0.0004439484638821351,3,0.7772279620331687,0.027465920449126453,3,0.3505218347172916,0.006981187298408592,3,10.049666666666667,0.36789286937005583,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2_self_training,500,0.8304039469626888,0.010520334325767522,3,0.7926555678508707,0.00847524173292599,3,0.7943279967414822,0.010964281749197873,3,0.7943279967414822,0.010964281749197873,3,0.9059408393479447,0.00623454144820141,3,0.773346407179735,0.013792396550934297,3,0.3493634481575853,0.005237707547525804,3,5.209266666666667,0.3656346035775788,3,3,3,0,1.0,True,2.0
phoneme,laplacian_ssl,500,0.7856922602528522,0.0075342532981008715,3,0.722572271678751,0.01597737996082428,3,0.7304960942939621,0.011748915315137397,3,0.7304960942939621,0.011748915315137397,3,0.8502155350388954,0.01566973972629507,3,0.6568101093742201,0.05005131473643362,3,0.4296835163864521,0.01988690485794495,3,4.705466666666667,0.23858887931614367,3,3,3,0,1.0,True,3.0
satimage,tabpfn3_self_training,50,0.8216692586832556,0.014883231954334435,3,0.7747625414509377,0.022510396944450423,3,0.7722198159485035,0.03056021854271602,3,0.7722198159485035,0.03056021854271602,3,0.9617246219583847,0.007431498500651859,3,,,0,0.48046294043950294,0.0418444699838613,3,10.440333333333333,0.2175898052146135,3,3,3,0,1.0,True,1.0
satimage,tabiclv2_self_training,50,0.8123379989631934,0.018748720912415903,3,0.7666636575707181,0.03351579767089438,3,0.7628516624304371,0.034339484555563383,3,0.7628516624304371,0.034339484555563383,3,0.9605685546864926,0.007657504071205336,3,,,0,0.49491921806174344,0.055467650487938766,3,7.037866666666666,1.1451863007097722,3,3,3,0,1.0,True,2.0
satimage,laplacian_ssl,50,0.6905132192846034,0.0747593484866037,3,0.5948747804759308,0.06594942138711422,3,0.5372543991471822,0.08227402997645838,3,0.5372543991471822,0.08227402997645838,3,0.9243181533357255,0.029066424084069273,3,,,0,1.0715311899816553,0.07010945574080492,3,3.694433333333333,0.4125332269446103,3,3,3,0,1.0,True,3.0
satimage,tabiclv2_self_training,100,0.836962156557802,0.007390657039597331,3,0.8083767649188306,0.009594472227588522,3,0.8037201308562167,0.008010853888342247,3,0.8037201308562167,0.008010853888342247,3,0.9726470564657029,0.001503898741692072,3,,,0,0.41229199658545207,0.00896015733100931,3,6.3657,0.28939248435299775,3,3,3,0,1.0,True,1.0
satimage,tabpfn3_self_training,100,0.8354069466044582,0.009374360456207922,3,0.8003039545204526,0.010931969874736814,3,0.7995999024400406,0.01201746710095562,3,0.7995999024400406,0.01201746710095562,3,0.9713195986055788,0.0004980367098520999,3,,,0,0.4229158575861048,0.02632449339121759,3,11.462666666666669,1.1352504407985635,3,3,3,0,1.0,True,2.0
satimage,laplacian_ssl,100,0.713063763608087,0.059077511394160426,3,0.6123832658083249,0.05187713410680318,3,0.5573431067855156,0.06800177604142287,3,0.5573431067855156,0.06800177604142287,3,0.923677511914384,0.022902960416724617,3,,,0,1.0075303733498513,0.07682350181315419,3,3.8096333333333336,0.0807563207020562,3,3,3,0,1.0,True,3.0
